funcid,dim,milestone,error
19,10,1,7.951860e+04
19,10,2,1.260382e+04
19,10,3,1.260382e+04
19,10,5,6.851653e+03
19,10,10,6.851653e+03
19,10,20,6.319668e+02
19,10,30,2.271190e+02
19,10,40,2.271190e+02
19,10,50,6.786598e+01
19,10,60,6.786598e+01
19,10,70,3.400736e+01
19,10,80,3.400736e+01
19,10,90,3.400736e+01
19,10,100,3.400736e+01
19,10,1,3.402357e+05
19,10,2,1.145231e+04
19,10,3,1.173406e+03
19,10,5,1.173406e+03
19,10,10,4.597108e+02
19,10,20,4.597108e+02
19,10,30,1.354779e+02
19,10,40,1.354779e+02
19,10,50,7.720291e+01
19,10,60,7.720291e+01
19,10,70,7.720291e+01
19,10,80,7.720291e+01
19,10,90,7.720291e+01
19,10,100,7.720291e+01
19,10,1,1.899180e+05
19,10,2,1.899180e+05
19,10,3,9.077135e+03
19,10,5,9.077135e+03
19,10,10,4.704243e+02
19,10,20,3.154869e+02
19,10,30,3.154869e+02
19,10,40,1.105497e+02
19,10,50,9.268677e+01
19,10,60,9.268677e+01
19,10,70,4.375669e+01
19,10,80,4.375669e+01
19,10,90,4.375669e+01
19,10,100,4.375669e+01
19,10,1,2.743236e+05
19,10,2,6.948747e+03
19,10,3,3.081403e+03
19,10,5,3.081403e+03
19,10,10,8.287059e+02
19,10,20,9.867984e+01
19,10,30,9.867984e+01
19,10,40,9.867984e+01
19,10,50,9.867984e+01
19,10,60,2.890158e+01
19,10,70,2.890158e+01
19,10,80,2.890158e+01
19,10,90,2.890158e+01
19,10,100,2.890158e+01
19,10,1,3.576055e+04
19,10,2,3.167837e+04
19,10,3,7.297511e+03
19,10,5,7.297511e+03
19,10,10,6.293173e+01
19,10,20,6.293173e+01
19,10,30,6.293173e+01
19,10,40,6.293173e+01
19,10,50,6.293173e+01
19,10,60,6.293173e+01
19,10,70,6.293173e+01
19,10,80,6.293173e+01
19,10,90,6.293173e+01
19,10,100,6.293173e+01
19,10,1,3.375973e+05
19,10,2,1.138526e+04
19,10,3,3.066510e+03
19,10,5,3.066510e+03
19,10,10,3.066510e+03
19,10,20,3.010325e+02
19,10,30,2.269411e+02
19,10,40,2.150389e+02
19,10,50,2.150389e+02
19,10,60,6.644825e+01
19,10,70,6.644825e+01
19,10,80,6.644825e+01
19,10,90,6.644825e+01
19,10,100,6.644825e+01
19,10,1,9.688176e+04
19,10,2,1.801611e+02
19,10,3,1.801611e+02
19,10,5,1.801611e+02
19,10,10,1.801611e+02
19,10,20,1.801611e+02
19,10,30,1.801611e+02
19,10,40,1.007374e+02
19,10,50,1.007374e+02
19,10,60,1.007374e+02
19,10,70,1.007374e+02
19,10,80,1.007374e+02
19,10,90,1.007374e+02
19,10,100,1.007374e+02
19,10,1,1.355415e+05
19,10,2,3.850929e+04
19,10,3,2.303126e+04
19,10,5,2.303126e+04
19,10,10,2.269177e+04
19,10,20,1.642214e+04
19,10,30,1.273163e+04
19,10,40,1.167045e+04
19,10,50,1.167045e+04
19,10,60,1.159854e+04
19,10,70,1.158928e+04
19,10,80,1.158928e+04
19,10,90,1.158928e+04
19,10,100,1.158928e+04
19,10,1,7.073026e+05
19,10,2,4.320491e+04
19,10,3,4.320491e+04
19,10,5,6.735461e+03
19,10,10,6.735461e+03
19,10,20,6.659874e+03
19,10,30,2.178402e+03
19,10,40,1.019632e+02
19,10,50,7.292454e+01
19,10,60,6.872876e+01
19,10,70,6.872876e+01
19,10,80,6.872876e+01
19,10,90,6.872876e+01
19,10,100,6.872876e+01
19,10,1,6.279822e+04
19,10,2,4.756256e+04
19,10,3,4.756256e+04
19,10,5,1.804849e+04
19,10,10,1.488587e+04
19,10,20,1.196286e+04
19,10,30,1.196286e+04
19,10,40,1.192182e+04
19,10,50,1.166757e+04
19,10,60,1.165848e+04
19,10,70,1.158261e+04
19,10,80,1.158261e+04
19,10,90,1.158261e+04
19,10,100,1.158261e+04
