funcid,dim,milestone,error
6,30,1,5.763633e+01
6,30,2,4.145745e+01
6,30,3,4.145745e+01
6,30,5,4.145745e+01
6,30,10,4.141987e+01
6,30,20,2.981725e+01
6,30,30,2.981725e+01
6,30,40,2.981725e+01
6,30,50,2.981725e+01
6,30,60,2.981725e+01
6,30,70,2.912036e+01
6,30,80,2.912036e+01
6,30,90,2.912036e+01
6,30,100,2.912036e+01
6,30,1,5.082197e+01
6,30,2,5.082197e+01
6,30,3,4.016777e+01
6,30,5,3.840470e+01
6,30,10,3.373013e+01
6,30,20,3.054296e+01
6,30,30,3.054296e+01
6,30,40,2.745490e+01
6,30,50,2.608091e+01
6,30,60,2.608091e+01
6,30,70,2.546355e+01
6,30,80,2.375972e+01
6,30,90,2.375972e+01
6,30,100,2.375972e+01
6,30,1,4.411659e+01
6,30,2,4.279175e+01
6,30,3,3.744572e+01
6,30,5,3.463400e+01
6,30,10,3.176112e+01
6,30,20,2.646952e+01
6,30,30,2.646952e+01
6,30,40,2.646952e+01
6,30,50,2.463659e+01
6,30,60,2.463659e+01
6,30,70,2.210681e+01
6,30,80,2.210681e+01
6,30,90,2.210681e+01
6,30,100,2.210681e+01
6,30,1,4.971901e+01
6,30,2,3.762136e+01
6,30,3,3.762136e+01
6,30,5,3.762136e+01
6,30,10,3.762136e+01
6,30,20,3.762136e+01
6,30,30,3.188416e+01
6,30,40,3.188416e+01
6,30,50,3.188416e+01
6,30,60,2.852109e+01
6,30,70,2.795855e+01
6,30,80,2.795855e+01
6,30,90,2.795855e+01
6,30,100,2.795855e+01
6,30,1,5.426870e+01
6,30,2,4.529111e+01
6,30,3,3.767102e+01
6,30,5,3.640234e+01
6,30,10,3.359036e+01
6,30,20,3.359036e+01
6,30,30,3.249097e+01
6,30,40,2.945661e+01
6,30,50,2.945661e+01
6,30,60,2.496976e+01
6,30,70,2.376719e+01
6,30,80,2.152996e+01
6,30,90,2.152996e+01
6,30,100,2.152996e+01
