funcid,dim,milestone,error
3,10,1,2.159594e+04
3,10,2,1.216193e+04
3,10,3,8.593405e+03
3,10,5,1.666778e+03
3,10,10,6.396783e+02
3,10,20,2.519170e+02
3,10,30,2.519170e+02
3,10,40,2.519170e+02
3,10,50,1.549120e+02
3,10,60,1.290644e+02
3,10,70,1.290644e+02
3,10,80,1.290644e+02
3,10,90,1.290644e+02
3,10,100,1.290644e+02
3,10,1,1.521055e+04
3,10,2,4.814505e+03
3,10,3,2.983387e+03
3,10,5,1.076569e+03
3,10,10,5.235324e+02
3,10,20,2.379035e+02
3,10,30,2.379035e+02
3,10,40,2.379035e+02
3,10,50,1.938217e+02
3,10,60,1.908513e+02
3,10,70,1.526084e+02
3,10,80,1.164280e+02
3,10,90,1.164280e+02
3,10,100,1.164280e+02
3,10,1,3.117513e+04
3,10,2,2.283056e+04
3,10,3,1.597606e+04
3,10,5,5.217968e+03
3,10,10,1.267763e+03
3,10,20,7.581385e+02
3,10,30,4.207032e+02
3,10,40,4.207032e+02
3,10,50,3.741939e+02
3,10,60,3.741939e+02
3,10,70,3.508890e+02
3,10,80,2.503932e+02
3,10,90,2.503932e+02
3,10,100,2.503932e+02
3,10,1,3.870885e+04
3,10,2,2.196439e+04
3,10,3,1.338622e+04
3,10,5,7.347268e+03
3,10,10,1.049517e+03
3,10,20,3.879440e+02
3,10,30,1.940367e+02
3,10,40,1.363867e+02
3,10,50,1.363867e+02
3,10,60,1.363867e+02
3,10,70,1.133491e+02
3,10,80,1.133491e+02
3,10,90,1.133491e+02
3,10,100,1.133491e+02
3,10,1,2.261916e+04
3,10,2,7.374201e+03
3,10,3,1.844007e+03
3,10,5,1.756378e+03
3,10,10,7.332281e+02
3,10,20,3.258584e+02
3,10,30,3.258584e+02
3,10,40,3.258584e+02
3,10,50,3.258584e+02
3,10,60,3.142674e+02
3,10,70,2.728738e+02
3,10,80,2.728738e+02
3,10,90,2.728738e+02
3,10,100,2.728738e+02
3,10,1,3.119048e+04
3,10,2,1.652032e+04
3,10,3,7.094380e+03
3,10,5,3.314408e+03
3,10,10,6.723906e+02
3,10,20,2.665979e+02
3,10,30,2.153765e+02
3,10,40,2.153765e+02
3,10,50,2.153765e+02
3,10,60,1.467454e+02
3,10,70,1.467454e+02
3,10,80,1.467454e+02
3,10,90,1.467454e+02
3,10,100,1.467454e+02
3,10,1,2.565451e+04
3,10,2,1.589758e+04
3,10,3,6.465614e+03
3,10,5,4.718769e+03
3,10,10,4.834402e+02
3,10,20,3.953708e+02
3,10,30,3.177439e+02
3,10,40,2.332059e+02
3,10,50,2.225306e+02
3,10,60,1.798634e+02
3,10,70,1.323404e+02
3,10,80,1.217228e+02
3,10,90,1.217228e+02
3,10,100,1.217228e+02
3,10,1,2.396422e+04
3,10,2,7.764319e+03
3,10,3,3.703218e+03
3,10,5,1.143688e+03
3,10,10,6.791336e+02
3,10,20,3.935185e+02
3,10,30,2.227136e+02
3,10,40,7.771308e+01
3,10,50,7.771308e+01
3,10,60,7.771308e+01
3,10,70,5.187195e+01
3,10,80,5.187195e+01
3,10,90,5.187195e+01
3,10,100,5.187195e+01
3,10,1,1.199536e+04
3,10,2,7.100840e+03
3,10,3,3.223466e+03
3,10,5,1.313033e+03
3,10,10,3.203643e+02
3,10,20,2.224065e+02
3,10,30,7.449736e+01
3,10,40,7.449736e+01
3,10,50,7.449736e+01
3,10,60,7.449736e+01
3,10,70,5.488511e+01
3,10,80,5.488511e+01
3,10,90,5.488511e+01
3,10,100,5.488511e+01
3,10,1,3.253496e+04
3,10,2,2.993945e+04
3,10,3,8.898638e+03
3,10,5,2.214997e+03
3,10,10,8.903378e+02
3,10,20,4.798010e+02
3,10,30,1.628742e+02
3,10,40,1.628742e+02
3,10,50,1.628742e+02
3,10,60,1.446792e+02
3,10,70,1.362488e+02
3,10,80,1.362488e+02
3,10,90,1.362488e+02
3,10,100,1.362488e+02
