funcid,dim,milestone,error
8,10,1,7.538186e+01
8,10,2,6.683821e+01
8,10,3,4.746019e+01
8,10,5,4.746019e+01
8,10,10,4.255472e+01
8,10,20,3.577159e+01
8,10,30,2.846330e+01
8,10,40,2.846330e+01
8,10,50,2.846330e+01
8,10,60,2.846330e+01
8,10,70,2.846330e+01
8,10,80,1.952087e+01
8,10,90,1.952087e+01
8,10,100,1.952087e+01
8,10,1,6.974359e+01
8,10,2,5.194661e+01
8,10,3,3.855939e+01
8,10,5,3.855939e+01
8,10,10,3.855939e+01
8,10,20,3.237236e+01
8,10,30,2.817918e+01
8,10,40,2.008424e+01
8,10,50,1.759313e+01
8,10,60,1.728604e+01
8,10,70,1.498819e+01
8,10,80,1.275998e+01
8,10,90,1.275998e+01
8,10,100,1.275998e+01
8,10,1,8.065201e+01
8,10,2,6.205852e+01
8,10,3,4.769434e+01
8,10,5,3.661159e+01
8,10,10,3.661159e+01
8,10,20,3.458777e+01
8,10,30,3.087260e+01
8,10,40,2.779154e+01
8,10,50,1.863493e+01
8,10,60,1.753749e+01
8,10,70,1.060188e+01
8,10,80,1.060188e+01
8,10,90,1.060188e+01
8,10,100,1.060188e+01
8,10,1,8.850534e+01
8,10,2,5.132595e+01
8,10,3,5.132595e+01
8,10,5,3.857977e+01
8,10,10,2.395340e+01
8,10,20,2.372921e+01
8,10,30,2.299423e+01
8,10,40,1.954505e+01
8,10,50,1.573249e+01
8,10,60,1.497439e+01
8,10,70,1.412704e+01
8,10,80,1.412704e+01
8,10,90,1.412704e+01
8,10,100,1.412704e+01
8,10,1,7.286119e+01
8,10,2,7.286119e+01
8,10,3,6.412575e+01
8,10,5,4.900374e+01
8,10,10,4.110775e+01
8,10,20,2.567729e+01
8,10,30,2.527971e+01
8,10,40,2.459974e+01
8,10,50,2.140465e+01
8,10,60,2.031765e+01
8,10,70,2.031765e+01
8,10,80,1.874926e+01
8,10,90,1.874926e+01
8,10,100,1.874926e+01
8,10,1,8.290903e+01
8,10,2,7.532800e+01
8,10,3,6.314917e+01
8,10,5,5.264657e+01
8,10,10,3.858327e+01
8,10,20,3.317599e+01
8,10,30,3.143716e+01
8,10,40,3.143716e+01
8,10,50,3.045211e+01
8,10,60,3.045211e+01
8,10,70,2.810122e+01
8,10,80,2.420037e+01
8,10,90,2.420037e+01
8,10,100,2.420037e+01
8,10,1,4.311659e+01
8,10,2,4.311659e+01
8,10,3,4.311659e+01
8,10,5,4.311659e+01
8,10,10,3.879271e+01
8,10,20,3.879271e+01
8,10,30,3.879271e+01
8,10,40,3.001104e+01
8,10,50,2.514571e+01
8,10,60,2.514571e+01
8,10,70,2.210147e+01
8,10,80,1.783658e+01
8,10,90,1.783658e+01
8,10,100,1.783658e+01
8,10,1,6.722887e+01
8,10,2,5.263163e+01
8,10,3,5.263163e+01
8,10,5,4.607447e+01
8,10,10,3.898971e+01
8,10,20,2.598009e+01
8,10,30,2.136058e+01
8,10,40,2.109927e+01
8,10,50,2.109927e+01
8,10,60,1.854916e+01
8,10,70,1.621005e+01
8,10,80,1.473909e+01
8,10,90,1.473909e+01
8,10,100,1.473909e+01
8,10,1,7.592775e+01
8,10,2,5.869234e+01
8,10,3,5.128941e+01
8,10,5,3.911676e+01
8,10,10,3.669411e+01
8,10,20,3.669411e+01
8,10,30,1.874160e+01
8,10,40,1.793600e+01
8,10,50,1.793600e+01
8,10,60,1.793600e+01
8,10,70,1.313821e+01
8,10,80,1.108988e+01
8,10,90,1.108988e+01
8,10,100,1.108988e+01
8,10,1,6.602375e+01
8,10,2,5.776353e+01
8,10,3,5.776353e+01
8,10,5,4.676290e+01
8,10,10,3.950820e+01
8,10,20,3.164423e+01
8,10,30,3.164423e+01
8,10,40,3.164423e+01
8,10,50,2.090109e+01
8,10,60,2.084610e+01
8,10,70,1.816119e+01
8,10,80,1.782174e+01
8,10,90,1.782174e+01
8,10,100,1.782174e+01
