funcid,dim,milestone,error
21,10,1,2.877015e+02
21,10,2,1.952424e+02
21,10,3,1.335153e+02
21,10,5,1.210412e+02
21,10,10,1.118205e+02
21,10,20,1.057189e+02
21,10,30,1.040847e+02
21,10,40,1.029706e+02
21,10,50,1.028775e+02
21,10,60,1.028775e+02
21,10,70,1.023878e+02
21,10,80,1.023878e+02
21,10,90,1.023878e+02
21,10,100,1.023878e+02
21,10,1,2.754413e+02
21,10,2,2.442747e+02
21,10,3,2.442747e+02
21,10,5,2.442747e+02
21,10,10,2.442747e+02
21,10,20,2.355705e+02
21,10,30,2.355705e+02
21,10,40,2.312003e+02
21,10,50,2.312003e+02
21,10,60,2.312003e+02
21,10,70,2.275573e+02
21,10,80,2.255463e+02
21,10,90,2.255463e+02
21,10,100,2.255463e+02
21,10,1,2.364725e+02
21,10,2,1.250280e+02
21,10,3,1.225844e+02
21,10,5,1.117861e+02
21,10,10,1.117861e+02
21,10,20,1.081765e+02
21,10,30,1.080332e+02
21,10,40,1.067339e+02
21,10,50,1.067040e+02
21,10,60,1.058864e+02
21,10,70,1.051284e+02
21,10,80,1.051284e+02
21,10,90,1.051284e+02
21,10,100,1.051284e+02
21,10,1,2.204264e+02
21,10,2,1.506610e+02
21,10,3,1.274553e+02
21,10,5,1.219557e+02
21,10,10,1.174607e+02
21,10,20,1.089043e+02
21,10,30,1.085081e+02
21,10,40,1.068206e+02
21,10,50,1.064807e+02
21,10,60,1.061355e+02
21,10,70,1.059059e+02
21,10,80,1.059059e+02
21,10,90,1.059059e+02
21,10,100,1.059059e+02
21,10,1,2.734690e+02
21,10,2,2.572243e+02
21,10,3,2.572243e+02
21,10,5,2.374947e+02
21,10,10,2.374947e+02
21,10,20,2.328523e+02
21,10,30,2.328523e+02
21,10,40,2.328523e+02
21,10,50,2.328523e+02
21,10,60,2.283963e+02
21,10,70,2.283963e+02
21,10,80,2.266388e+02
21,10,90,2.266388e+02
21,10,100,2.266388e+02
21,10,1,2.686067e+02
21,10,2,2.648858e+02
21,10,3,2.648858e+02
21,10,5,2.647943e+02
21,10,10,2.585459e+02
21,10,20,2.471091e+02
21,10,30,2.462735e+02
21,10,40,2.457160e+02
21,10,50,2.427947e+02
21,10,60,2.404239e+02
21,10,70,2.385500e+02
21,10,80,2.361317e+02
21,10,90,2.361317e+02
21,10,100,2.361317e+02
21,10,1,2.190049e+02
21,10,2,1.301663e+02
21,10,3,1.193127e+02
21,10,5,1.162974e+02
21,10,10,1.054485e+02
21,10,20,1.048579e+02
21,10,30,1.048579e+02
21,10,40,1.038065e+02
21,10,50,1.037934e+02
21,10,60,1.025176e+02
21,10,70,1.022632e+02
21,10,80,1.022632e+02
21,10,90,1.022632e+02
21,10,100,1.022632e+02
21,10,1,2.728627e+02
21,10,2,2.628691e+02
21,10,3,2.577911e+02
21,10,5,2.577911e+02
21,10,10,2.502682e+02
21,10,20,2.362710e+02
21,10,30,2.362710e+02
21,10,40,2.362710e+02
21,10,50,2.362710e+02
21,10,60,2.332626e+02
21,10,70,2.310819e+02
21,10,80,2.302992e+02
21,10,90,2.302992e+02
21,10,100,2.302992e+02
21,10,1,1.861983e+02
21,10,2,1.470840e+02
21,10,3,1.183133e+02
21,10,5,1.136463e+02
21,10,10,1.079457e+02
21,10,20,1.043685e+02
21,10,30,1.043685e+02
21,10,40,1.024730e+02
21,10,50,1.024189e+02
21,10,60,1.017608e+02
21,10,70,1.011106e+02
21,10,80,1.010092e+02
21,10,90,1.010092e+02
21,10,100,1.010092e+02
21,10,1,2.062871e+02
21,10,2,2.062871e+02
21,10,3,1.368579e+02
21,10,5,1.185952e+02
21,10,10,1.102811e+02
21,10,20,1.100221e+02
21,10,30,1.086299e+02
21,10,40,1.080564e+02
21,10,50,1.062863e+02
21,10,60,1.062863e+02
21,10,70,1.057740e+02
21,10,80,1.057049e+02
21,10,90,1.057049e+02
21,10,100,1.057049e+02
