funcid,dim,milestone,error
10,10,1,1.721431e+03
10,10,2,1.721431e+03
10,10,3,1.721431e+03
10,10,5,1.452477e+03
10,10,10,1.452477e+03
10,10,20,1.419929e+03
10,10,30,1.419929e+03
10,10,40,1.419929e+03
10,10,50,1.392616e+03
10,10,60,1.326794e+03
10,10,70,1.287366e+03
10,10,80,1.266788e+03
10,10,90,1.266788e+03
10,10,100,1.266788e+03
10,10,1,1.938605e+03
10,10,2,1.938605e+03
10,10,3,1.730814e+03
10,10,5,1.678917e+03
10,10,10,1.575559e+03
10,10,20,1.325991e+03
10,10,30,9.629577e+02
10,10,40,9.227156e+02
10,10,50,9.227156e+02
10,10,60,8.054013e+02
10,10,70,8.054013e+02
10,10,80,7.052453e+02
10,10,90,7.052453e+02
10,10,100,7.052453e+02
10,10,1,1.701576e+03
10,10,2,1.701576e+03
10,10,3,1.610369e+03
10,10,5,1.610369e+03
10,10,10,1.495244e+03
10,10,20,1.098735e+03
10,10,30,7.781594e+02
10,10,40,7.781594e+02
10,10,50,7.187336e+02
10,10,60,7.187336e+02
10,10,70,7.187336e+02
10,10,80,6.832108e+02
10,10,90,6.832108e+02
10,10,100,6.832108e+02
10,10,1,2.156239e+03
10,10,2,1.697560e+03
10,10,3,1.642674e+03
10,10,5,1.642674e+03
10,10,10,1.642674e+03
10,10,20,1.481545e+03
10,10,30,1.208118e+03
10,10,40,1.106367e+03
10,10,50,8.622289e+02
10,10,60,8.039941e+02
10,10,70,8.039941e+02
10,10,80,6.470340e+02
10,10,90,6.470340e+02
10,10,100,6.470340e+02
10,10,1,2.028299e+03
10,10,2,2.028299e+03
10,10,3,2.028299e+03
10,10,5,2.028299e+03
10,10,10,1.717890e+03
10,10,20,1.717890e+03
10,10,30,1.597729e+03
10,10,40,1.597729e+03
10,10,50,1.597729e+03
10,10,60,1.345835e+03
10,10,70,1.345835e+03
10,10,80,1.326053e+03
10,10,90,1.326053e+03
10,10,100,1.326053e+03
10,10,1,2.078526e+03
10,10,2,2.078526e+03
10,10,3,1.809214e+03
10,10,5,1.809214e+03
10,10,10,1.324166e+03
10,10,20,1.269160e+03
10,10,30,9.184418e+02
10,10,40,9.184418e+02
10,10,50,8.429282e+02
10,10,60,6.409245e+02
10,10,70,6.132483e+02
10,10,80,5.155809e+02
10,10,90,5.155809e+02
10,10,100,5.155809e+02
10,10,1,2.335678e+03
10,10,2,2.325421e+03
10,10,3,2.073388e+03
10,10,5,1.706439e+03
10,10,10,1.706439e+03
10,10,20,1.280302e+03
10,10,30,1.280302e+03
10,10,40,1.042073e+03
10,10,50,1.042073e+03
10,10,60,1.042073e+03
10,10,70,1.042073e+03
10,10,80,9.388525e+02
10,10,90,9.388525e+02
10,10,100,9.388525e+02
10,10,1,2.059404e+03
10,10,2,2.059404e+03
10,10,3,1.364215e+03
10,10,5,1.364215e+03
10,10,10,1.364215e+03
10,10,20,4.152092e+02
10,10,30,4.152092e+02
10,10,40,4.152092e+02
10,10,50,4.152092e+02
10,10,60,4.152092e+02
10,10,70,4.152092e+02
10,10,80,4.152092e+02
10,10,90,4.152092e+02
10,10,100,4.152092e+02
10,10,1,1.954869e+03
10,10,2,1.809735e+03
10,10,3,1.809735e+03
10,10,5,1.661126e+03
10,10,10,1.358516e+03
10,10,20,1.358516e+03
10,10,30,1.181067e+03
10,10,40,1.055255e+03
10,10,50,1.024160e+03
10,10,60,9.424286e+02
10,10,70,9.221735e+02
10,10,80,8.783599e+02
10,10,90,8.783599e+02
10,10,100,8.783599e+02
10,10,1,1.799634e+03
10,10,2,1.799634e+03
10,10,3,1.603069e+03
10,10,5,1.603069e+03
10,10,10,1.603069e+03
10,10,20,1.405835e+03
10,10,30,1.405835e+03
10,10,40,1.405835e+03
10,10,50,1.297936e+03
10,10,60,1.297936e+03
10,10,70,1.139554e+03
10,10,80,1.071465e+03
10,10,90,1.071465e+03
10,10,100,1.071465e+03
