funcid,dim,milestone,error
16,10,1,7.271765e+02
16,10,2,4.134702e+02
16,10,3,3.333971e+02
16,10,5,2.100002e+02
16,10,10,1.528283e+02
16,10,20,1.440106e+02
16,10,30,1.367761e+02
16,10,40,1.367761e+02
16,10,50,1.367761e+02
16,10,60,1.362478e+02
16,10,70,1.357461e+02
16,10,80,1.357461e+02
16,10,90,1.357461e+02
16,10,100,1.357461e+02
16,10,1,6.294489e+02
16,10,2,3.545642e+02
16,10,3,3.545642e+02
16,10,5,2.290617e+02
16,10,10,2.257770e+02
16,10,20,1.746307e+02
16,10,30,1.641322e+02
16,10,40,1.641322e+02
16,10,50,1.638758e+02
16,10,60,1.638758e+02
16,10,70,1.634542e+02
16,10,80,1.634542e+02
16,10,90,1.634542e+02
16,10,100,1.634542e+02
16,10,1,2.872574e+02
16,10,2,8.362423e+01
16,10,3,8.362423e+01
16,10,5,8.362423e+01
16,10,10,8.362423e+01
16,10,20,7.537185e+01
16,10,30,7.523409e+01
16,10,40,6.979069e+01
16,10,50,6.979069e+01
16,10,60,6.855781e+01
16,10,70,6.822969e+01
16,10,80,6.822969e+01
16,10,90,6.822969e+01
16,10,100,6.822969e+01
16,10,1,2.972861e+02
16,10,2,2.972861e+02
16,10,3,1.084645e+02
16,10,5,1.084645e+02
16,10,10,6.687485e+01
16,10,20,6.687485e+01
16,10,30,6.687485e+01
16,10,40,5.957736e+01
16,10,50,5.957736e+01
16,10,60,4.665679e+01
16,10,70,4.580327e+01
16,10,80,4.319688e+01
16,10,90,4.319688e+01
16,10,100,4.319688e+01
16,10,1,4.169420e+02
16,10,2,1.674825e+02
16,10,3,1.674825e+02
16,10,5,1.471098e+02
16,10,10,5.813811e+01
16,10,20,4.499621e+01
16,10,30,4.499621e+01
16,10,40,4.349508e+01
16,10,50,4.349508e+01
16,10,60,4.349508e+01
16,10,70,4.206145e+01
16,10,80,4.206145e+01
16,10,90,4.206145e+01
16,10,100,4.206145e+01
16,10,1,5.926661e+02
16,10,2,5.785213e+02
16,10,3,4.853607e+02
16,10,5,3.272514e+02
16,10,10,2.412754e+02
16,10,20,1.915661e+02
16,10,30,1.585948e+02
16,10,40,1.549777e+02
16,10,50,1.549777e+02
16,10,60,1.493266e+02
16,10,70,1.493266e+02
16,10,80,1.463291e+02
16,10,90,1.463291e+02
16,10,100,1.463291e+02
16,10,1,6.246626e+02
16,10,2,5.028010e+02
16,10,3,5.028010e+02
16,10,5,5.028010e+02
16,10,10,4.040493e+02
16,10,20,3.173477e+02
16,10,30,2.979261e+02
16,10,40,2.979261e+02
16,10,50,2.979261e+02
16,10,60,2.979261e+02
16,10,70,2.979261e+02
16,10,80,2.958178e+02
16,10,90,2.958178e+02
16,10,100,2.958178e+02
16,10,1,2.917785e+02
16,10,2,2.225636e+02
16,10,3,1.984099e+02
16,10,5,1.881433e+02
16,10,10,1.881433e+02
16,10,20,1.620211e+02
16,10,30,1.620211e+02
16,10,40,1.620211e+02
16,10,50,1.620211e+02
16,10,60,1.372332e+02
16,10,70,1.356537e+02
16,10,80,1.356537e+02
16,10,90,1.356537e+02
16,10,100,1.356537e+02
16,10,1,6.483829e+02
16,10,2,3.144099e+02
16,10,3,1.196106e+02
16,10,5,1.162827e+02
16,10,10,1.162827e+02
16,10,20,7.428238e+01
16,10,30,7.428238e+01
16,10,40,5.227591e+01
16,10,50,5.227591e+01
16,10,60,5.227591e+01
16,10,70,5.227591e+01
16,10,80,5.227591e+01
16,10,90,5.227591e+01
16,10,100,5.227591e+01
16,10,1,5.568199e+02
16,10,2,4.286512e+02
16,10,3,3.191621e+02
16,10,5,2.078183e+02
16,10,10,8.405051e+01
16,10,20,6.448759e+01
16,10,30,5.938562e+01
16,10,40,5.875216e+01
16,10,50,5.477287e+01
16,10,60,4.680036e+01
16,10,70,4.680036e+01
16,10,80,4.373120e+01
16,10,90,4.373120e+01
16,10,100,4.373120e+01
