funcid,dim,milestone,error
7,10,1,1.903551e+02
7,10,2,1.092035e+02
7,10,3,8.106934e+01
7,10,5,6.080643e+01
7,10,10,5.703151e+01
7,10,20,4.526648e+01
7,10,30,4.396381e+01
7,10,40,4.396381e+01
7,10,50,4.127871e+01
7,10,60,4.127871e+01
7,10,70,4.127871e+01
7,10,80,4.127871e+01
7,10,90,4.127871e+01
7,10,100,4.127871e+01
7,10,1,1.984694e+02
7,10,2,8.218103e+01
7,10,3,8.218103e+01
7,10,5,7.914833e+01
7,10,10,6.596200e+01
7,10,20,6.441689e+01
7,10,30,6.441689e+01
7,10,40,6.441689e+01
7,10,50,5.978761e+01
7,10,60,5.978761e+01
7,10,70,5.828631e+01
7,10,80,5.828631e+01
7,10,90,5.828631e+01
7,10,100,5.828631e+01
7,10,1,1.103701e+02
7,10,2,1.080996e+02
7,10,3,7.396480e+01
7,10,5,5.212631e+01
7,10,10,5.212631e+01
7,10,20,5.212631e+01
7,10,30,4.944367e+01
7,10,40,4.921127e+01
7,10,50,4.522735e+01
7,10,60,4.522735e+01
7,10,70,4.276348e+01
7,10,80,4.276348e+01
7,10,90,4.276348e+01
7,10,100,4.276348e+01
7,10,1,2.004163e+02
7,10,2,1.272246e+02
7,10,3,8.836745e+01
7,10,5,6.463604e+01
7,10,10,6.463604e+01
7,10,20,4.953156e+01
7,10,30,4.953156e+01
7,10,40,4.953156e+01
7,10,50,4.953156e+01
7,10,60,4.953156e+01
7,10,70,4.953156e+01
7,10,80,4.953156e+01
7,10,90,4.953156e+01
7,10,100,4.953156e+01
7,10,1,2.364556e+02
7,10,2,1.051617e+02
7,10,3,8.517777e+01
7,10,5,7.351057e+01
7,10,10,5.844787e+01
7,10,20,5.844787e+01
7,10,30,5.499154e+01
7,10,40,5.499154e+01
7,10,50,5.499154e+01
7,10,60,5.499154e+01
7,10,70,5.499154e+01
7,10,80,5.499154e+01
7,10,90,5.499154e+01
7,10,100,5.499154e+01
7,10,1,2.407631e+02
7,10,2,1.009517e+02
7,10,3,6.750078e+01
7,10,5,6.243190e+01
7,10,10,6.243190e+01
7,10,20,5.138383e+01
7,10,30,4.507242e+01
7,10,40,4.129728e+01
7,10,50,4.129728e+01
7,10,60,4.129728e+01
7,10,70,3.422831e+01
7,10,80,3.422831e+01
7,10,90,3.422831e+01
7,10,100,3.422831e+01
7,10,1,1.604187e+02
7,10,2,1.240171e+02
7,10,3,7.157804e+01
7,10,5,7.157804e+01
7,10,10,6.320061e+01
7,10,20,5.121615e+01
7,10,30,5.121615e+01
7,10,40,4.719101e+01
7,10,50,4.719101e+01
7,10,60,4.719101e+01
7,10,70,4.660389e+01
7,10,80,4.660389e+01
7,10,90,4.660389e+01
7,10,100,4.660389e+01
7,10,1,2.140056e+02
7,10,2,1.118457e+02
7,10,3,8.302493e+01
7,10,5,6.510538e+01
7,10,10,5.749310e+01
7,10,20,4.045485e+01
7,10,30,4.045485e+01
7,10,40,4.045485e+01
7,10,50,4.045485e+01
7,10,60,4.045485e+01
7,10,70,4.045485e+01
7,10,80,3.846794e+01
7,10,90,3.846794e+01
7,10,100,3.846794e+01
7,10,1,1.809794e+02
7,10,2,9.497954e+01
7,10,3,9.017966e+01
7,10,5,6.581028e+01
7,10,10,5.682886e+01
7,10,20,4.988545e+01
7,10,30,4.988545e+01
7,10,40,4.932547e+01
7,10,50,4.932547e+01
7,10,60,4.932547e+01
7,10,70,4.357356e+01
7,10,80,4.357356e+01
7,10,90,4.357356e+01
7,10,100,4.357356e+01
7,10,1,1.779268e+02
7,10,2,1.174135e+02
7,10,3,1.071867e+02
7,10,5,1.017771e+02
7,10,10,6.826648e+01
7,10,20,6.052800e+01
7,10,30,6.052800e+01
7,10,40,6.052800e+01
7,10,50,5.393607e+01
7,10,60,5.360939e+01
7,10,70,3.727548e+01
7,10,80,3.727548e+01
7,10,90,3.727548e+01
7,10,100,3.727548e+01
