funcid,dim,milestone,error
17,30,1,1.299968e+03
17,30,2,1.299968e+03
17,30,3,1.299968e+03
17,30,5,1.062872e+03
17,30,10,8.250265e+02
17,30,20,7.885839e+02
17,30,30,7.885839e+02
17,30,40,7.113466e+02
17,30,50,7.009904e+02
17,30,60,6.207340e+02
17,30,70,6.207340e+02
17,30,80,5.875357e+02
17,30,90,5.875357e+02
17,30,100,5.875357e+02
17,30,1,1.161313e+03
17,30,2,8.013661e+02
17,30,3,8.013661e+02
17,30,5,6.818768e+02
17,30,10,6.818768e+02
17,30,20,6.482183e+02
17,30,30,6.482183e+02
17,30,40,6.181505e+02
17,30,50,6.181505e+02
17,30,60,5.967481e+02
17,30,70,5.381579e+02
17,30,80,5.063178e+02
17,30,90,5.063178e+02
17,30,100,5.063178e+02
17,30,1,1.337179e+03
17,30,2,1.240438e+03
17,30,3,1.240438e+03
17,30,5,1.136206e+03
17,30,10,9.138713e+02
17,30,20,7.773256e+02
17,30,30,7.773256e+02
17,30,40,7.773256e+02
17,30,50,7.608367e+02
17,30,60,7.344523e+02
17,30,70,7.138855e+02
17,30,80,7.013943e+02
17,30,90,7.013943e+02
17,30,100,7.013943e+02
17,30,1,1.258886e+03
17,30,2,7.599346e+02
17,30,3,6.653960e+02
17,30,5,5.073608e+02
17,30,10,4.661941e+02
17,30,20,4.354867e+02
17,30,30,3.718501e+02
17,30,40,3.718501e+02
17,30,50,3.683953e+02
17,30,60,3.556387e+02
17,30,70,3.078175e+02
17,30,80,3.015188e+02
17,30,90,3.015188e+02
17,30,100,3.015188e+02
17,30,1,1.474061e+03
17,30,2,1.179747e+03
17,30,3,1.112244e+03
17,30,5,1.112244e+03
17,30,10,1.112244e+03
17,30,20,6.790292e+02
17,30,30,6.100293e+02
17,30,40,5.537542e+02
17,30,50,4.640721e+02
17,30,60,4.640721e+02
17,30,70,4.640721e+02
17,30,80,4.521203e+02
17,30,90,4.521203e+02
17,30,100,4.521203e+02
