funcid,dim,milestone,error
16,30,1,2.542242e+03
16,30,2,2.467264e+03
16,30,3,2.047842e+03
16,30,5,1.520388e+03
16,30,10,1.520388e+03
16,30,20,1.520388e+03
16,30,30,1.387226e+03
16,30,40,1.196685e+03
16,30,50,1.138098e+03
16,30,60,9.897073e+02
16,30,70,7.763981e+02
16,30,80,6.770516e+02
16,30,90,6.770516e+02
16,30,100,6.770516e+02
16,30,1,2.363884e+03
16,30,2,2.363884e+03
16,30,3,2.363884e+03
16,30,5,2.363884e+03
16,30,10,2.363884e+03
16,30,20,1.843662e+03
16,30,30,1.843662e+03
16,30,40,1.843662e+03
16,30,50,1.650186e+03
16,30,60,1.633874e+03
16,30,70,1.366661e+03
16,30,80,1.366661e+03
16,30,90,1.366661e+03
16,30,100,1.366661e+03
16,30,1,2.544833e+03
16,30,2,2.008389e+03
16,30,3,2.008389e+03
16,30,5,1.918261e+03
16,30,10,1.755612e+03
16,30,20,1.567116e+03
16,30,30,1.457325e+03
16,30,40,1.122552e+03
16,30,50,1.122552e+03
16,30,60,1.073926e+03
16,30,70,1.034458e+03
16,30,80,1.034458e+03
16,30,90,1.034458e+03
16,30,100,1.034458e+03
16,30,1,2.605583e+03
16,30,2,2.175198e+03
16,30,3,2.067513e+03
16,30,5,2.067513e+03
16,30,10,1.775452e+03
16,30,20,1.775452e+03
16,30,30,1.110084e+03
16,30,40,9.589175e+02
16,30,50,8.762055e+02
16,30,60,8.762055e+02
16,30,70,8.642323e+02
16,30,80,8.642323e+02
16,30,90,8.642323e+02
16,30,100,8.642323e+02
16,30,1,2.548390e+03
16,30,2,2.240637e+03
16,30,3,2.044553e+03
16,30,5,2.044553e+03
16,30,10,1.485778e+03
16,30,20,1.281088e+03
16,30,30,1.281088e+03
16,30,40,1.085337e+03
16,30,50,1.075454e+03
16,30,60,1.075454e+03
16,30,70,1.075454e+03
16,30,80,1.075454e+03
16,30,90,1.075454e+03
16,30,100,1.075454e+03
