funcid,dim,milestone,error
25,10,1,6.046790e+02
25,10,2,5.205927e+02
25,10,3,4.832695e+02
25,10,5,4.641907e+02
25,10,10,4.626491e+02
25,10,20,4.541546e+02
25,10,30,4.509394e+02
25,10,40,4.499809e+02
25,10,50,4.489080e+02
25,10,60,4.489080e+02
25,10,70,4.484104e+02
25,10,80,4.478093e+02
25,10,90,4.478093e+02
25,10,100,4.478093e+02
25,10,1,6.026090e+02
25,10,2,5.017000e+02
25,10,3,4.749778e+02
25,10,5,4.595497e+02
25,10,10,4.571594e+02
25,10,20,4.486651e+02
25,10,30,4.461049e+02
25,10,40,4.441382e+02
25,10,50,4.421963e+02
25,10,60,4.415938e+02
25,10,70,4.403762e+02
25,10,80,4.366072e+02
25,10,90,4.366072e+02
25,10,100,4.366072e+02
25,10,1,5.814135e+02
25,10,2,5.130839e+02
25,10,3,4.744285e+02
25,10,5,4.741649e+02
25,10,10,4.558910e+02
25,10,20,4.536210e+02
25,10,30,4.509438e+02
25,10,40,4.490938e+02
25,10,50,4.487998e+02
25,10,60,4.478193e+02
25,10,70,4.478193e+02
25,10,80,4.472101e+02
25,10,90,4.472101e+02
25,10,100,4.472101e+02
25,10,1,6.474758e+02
25,10,2,5.376248e+02
25,10,3,4.841295e+02
25,10,5,4.604242e+02
25,10,10,4.604242e+02
25,10,20,4.533499e+02
25,10,30,4.514777e+02
25,10,40,4.514777e+02
25,10,50,4.494673e+02
25,10,60,4.490230e+02
25,10,70,4.482118e+02
25,10,80,4.479878e+02
25,10,90,4.479878e+02
25,10,100,4.479878e+02
25,10,1,5.695467e+02
25,10,2,4.817049e+02
25,10,3,4.817049e+02
25,10,5,4.613267e+02
25,10,10,4.525162e+02
25,10,20,4.273318e+02
25,10,30,4.254426e+02
25,10,40,4.220753e+02
25,10,50,4.220753e+02
25,10,60,4.216126e+02
25,10,70,4.205677e+02
25,10,80,4.205677e+02
25,10,90,4.205677e+02
25,10,100,4.205677e+02
25,10,1,6.678737e+02
25,10,2,4.986950e+02
25,10,3,4.673479e+02
25,10,5,4.630668e+02
25,10,10,4.579447e+02
25,10,20,4.546700e+02
25,10,30,4.497919e+02
25,10,40,4.497919e+02
25,10,50,4.492880e+02
25,10,60,4.492880e+02
25,10,70,4.483642e+02
25,10,80,4.474544e+02
25,10,90,4.474544e+02
25,10,100,4.474544e+02
25,10,1,6.833435e+02
25,10,2,4.976260e+02
25,10,3,4.557456e+02
25,10,5,4.557456e+02
25,10,10,4.543126e+02
25,10,20,4.498334e+02
25,10,30,4.498013e+02
25,10,40,4.452773e+02
25,10,50,4.452773e+02
25,10,60,4.452773e+02
25,10,70,4.435347e+02
25,10,80,4.353174e+02
25,10,90,4.353174e+02
25,10,100,4.353174e+02
25,10,1,6.524145e+02
25,10,2,4.914307e+02
25,10,3,4.663388e+02
25,10,5,4.637046e+02
25,10,10,4.567807e+02
25,10,20,4.567807e+02
25,10,30,4.491779e+02
25,10,40,4.471678e+02
25,10,50,4.471678e+02
25,10,60,4.447804e+02
25,10,70,4.447491e+02
25,10,80,4.327069e+02
25,10,90,4.327069e+02
25,10,100,4.327069e+02
25,10,1,7.262901e+02
25,10,2,5.481140e+02
25,10,3,5.032922e+02
25,10,5,4.751134e+02
25,10,10,4.652524e+02
25,10,20,4.569478e+02
25,10,30,4.549169e+02
25,10,40,4.526444e+02
25,10,50,4.526444e+02
25,10,60,4.522424e+02
25,10,70,4.505742e+02
25,10,80,4.493758e+02
25,10,90,4.493758e+02
25,10,100,4.493758e+02
25,10,1,6.479098e+02
25,10,2,5.543110e+02
25,10,3,4.826850e+02
25,10,5,4.541075e+02
25,10,10,4.394913e+02
25,10,20,4.243245e+02
25,10,30,4.226102e+02
25,10,40,4.177534e+02
25,10,50,4.141276e+02
25,10,60,4.134079e+02
25,10,70,4.078536e+02
25,10,80,4.066773e+02
25,10,90,4.066773e+02
25,10,100,4.066773e+02
