funcid,dim,milestone,error
26,10,1,7.012851e+02
26,10,2,5.771181e+02
26,10,3,5.062159e+02
26,10,5,4.698041e+02
26,10,10,4.336156e+02
26,10,20,4.336156e+02
26,10,30,4.218188e+02
26,10,40,4.070981e+02
26,10,50,3.977289e+02
26,10,60,3.943416e+02
26,10,70,3.891099e+02
26,10,80,3.679483e+02
26,10,90,3.679483e+02
26,10,100,3.679483e+02
26,10,1,1.122465e+03
26,10,2,5.788217e+02
26,10,3,4.800347e+02
26,10,5,4.495803e+02
26,10,10,4.176141e+02
26,10,20,3.780223e+02
26,10,30,3.395361e+02
26,10,40,3.395361e+02
26,10,50,3.247601e+02
26,10,60,3.247601e+02
26,10,70,3.204427e+02
26,10,80,3.147770e+02
26,10,90,3.147770e+02
26,10,100,3.147770e+02
26,10,1,7.255042e+02
26,10,2,4.817196e+02
26,10,3,4.563206e+02
26,10,5,4.360639e+02
26,10,10,4.260690e+02
26,10,20,3.825600e+02
26,10,30,3.738486e+02
26,10,40,3.606244e+02
26,10,50,3.421270e+02
26,10,60,3.349414e+02
26,10,70,3.294714e+02
26,10,80,3.216657e+02
26,10,90,3.216657e+02
26,10,100,3.216657e+02
26,10,1,8.179179e+02
26,10,2,5.286561e+02
26,10,3,5.179437e+02
26,10,5,4.195991e+02
26,10,10,4.195991e+02
26,10,20,3.738293e+02
26,10,30,3.483033e+02
26,10,40,3.483033e+02
26,10,50,3.483033e+02
26,10,60,3.304284e+02
26,10,70,3.257032e+02
26,10,80,3.066008e+02
26,10,90,3.066008e+02
26,10,100,3.066008e+02
26,10,1,8.167255e+02
26,10,2,4.882136e+02
26,10,3,4.585016e+02
26,10,5,4.413350e+02
26,10,10,4.236543e+02
26,10,20,4.196916e+02
26,10,30,3.931473e+02
26,10,40,3.822517e+02
26,10,50,3.822517e+02
26,10,60,3.711277e+02
26,10,70,3.706114e+02
26,10,80,3.522606e+02
26,10,90,3.522606e+02
26,10,100,3.522606e+02
26,10,1,1.383560e+03
26,10,2,5.543769e+02
26,10,3,4.817089e+02
26,10,5,4.583340e+02
26,10,10,4.512376e+02
26,10,20,4.398565e+02
26,10,30,4.209672e+02
26,10,40,4.190968e+02
26,10,50,4.003164e+02
26,10,60,4.003164e+02
26,10,70,4.003164e+02
26,10,80,3.976093e+02
26,10,90,3.976093e+02
26,10,100,3.976093e+02
26,10,1,1.016259e+03
26,10,2,5.477220e+02
26,10,3,5.232418e+02
26,10,5,4.564428e+02
26,10,10,4.305366e+02
26,10,20,3.867380e+02
26,10,30,3.636161e+02
26,10,40,3.558409e+02
26,10,50,3.308602e+02
26,10,60,3.236762e+02
26,10,70,3.236762e+02
26,10,80,3.116531e+02
26,10,90,3.116531e+02
26,10,100,3.116531e+02
26,10,1,7.402541e+02
26,10,2,4.966488e+02
26,10,3,4.604255e+02
26,10,5,4.397045e+02
26,10,10,4.197234e+02
26,10,20,4.197234e+02
26,10,30,4.128103e+02
26,10,40,4.048035e+02
26,10,50,4.017031e+02
26,10,60,3.930541e+02
26,10,70,3.924779e+02
26,10,80,3.856666e+02
26,10,90,3.856666e+02
26,10,100,3.856666e+02
26,10,1,1.020339e+03
26,10,2,6.118130e+02
26,10,3,5.239806e+02
26,10,5,4.374201e+02
26,10,10,4.140660e+02
26,10,20,3.979621e+02
26,10,30,3.979589e+02
26,10,40,3.979589e+02
26,10,50,3.979589e+02
26,10,60,3.934053e+02
26,10,70,3.836220e+02
26,10,80,3.795685e+02
26,10,90,3.795685e+02
26,10,100,3.795685e+02
26,10,1,8.426370e+02
26,10,2,5.630851e+02
26,10,3,5.033465e+02
26,10,5,4.729053e+02
26,10,10,4.453356e+02
26,10,20,4.286978e+02
26,10,30,4.192724e+02
26,10,40,4.041477e+02
26,10,50,4.041477e+02
26,10,60,3.979803e+02
26,10,70,3.891253e+02
26,10,80,3.848970e+02
26,10,90,3.848970e+02
26,10,100,3.848970e+02
