funcid,dim,milestone,error
26,30,1,4.809758e+03
26,30,2,3.894070e+03
26,30,3,3.438652e+03
26,30,5,3.363600e+03
26,30,10,3.194154e+03
26,30,20,3.194154e+03
26,30,30,3.194154e+03
26,30,40,3.175861e+03
26,30,50,3.129148e+03
26,30,60,2.823283e+03
26,30,70,2.627898e+03
26,30,80,2.496743e+03
26,30,90,2.496743e+03
26,30,100,2.496743e+03
26,30,1,4.168852e+03
26,30,2,4.168852e+03
26,30,3,4.168852e+03
26,30,5,3.971752e+03
26,30,10,3.612628e+03
26,30,20,3.392033e+03
26,30,30,3.392033e+03
26,30,40,3.392033e+03
26,30,50,3.379880e+03
26,30,60,3.217938e+03
26,30,70,3.165996e+03
26,30,80,3.122163e+03
26,30,90,3.122163e+03
26,30,100,3.122163e+03
26,30,1,4.093102e+03
26,30,2,3.964975e+03
26,30,3,3.964975e+03
26,30,5,3.467219e+03
26,30,10,3.467219e+03
26,30,20,3.467219e+03
26,30,30,3.462725e+03
26,30,40,3.308279e+03
26,30,50,3.308279e+03
26,30,60,3.308279e+03
26,30,70,3.251593e+03
26,30,80,2.955367e+03
26,30,90,2.955367e+03
26,30,100,2.955367e+03
26,30,1,4.787497e+03
26,30,2,3.963630e+03
26,30,3,3.523540e+03
26,30,5,3.523540e+03
26,30,10,3.523540e+03
26,30,20,3.478861e+03
26,30,30,3.478861e+03
26,30,40,3.478861e+03
26,30,50,3.458738e+03
26,30,60,3.305056e+03
26,30,70,3.163681e+03
26,30,80,2.952427e+03
26,30,90,2.952427e+03
26,30,100,2.952427e+03
26,30,1,4.151023e+03
26,30,2,4.000371e+03
26,30,3,3.712941e+03
26,30,5,3.665453e+03
26,30,10,3.665453e+03
26,30,20,3.624060e+03
26,30,30,3.624060e+03
26,30,40,3.624060e+03
26,30,50,3.489287e+03
26,30,60,3.489287e+03
26,30,70,3.489287e+03
26,30,80,3.400429e+03
26,30,90,3.400429e+03
26,30,100,3.400429e+03
