funcid,dim,milestone,error
29,30,1,2.546061e+03
29,30,2,1.875644e+03
29,30,3,1.875644e+03
29,30,5,1.875644e+03
29,30,10,1.796824e+03
29,30,20,1.697002e+03
29,30,30,1.350314e+03
29,30,40,1.350314e+03
29,30,50,1.330689e+03
29,30,60,1.330689e+03
29,30,70,1.282490e+03
29,30,80,1.264988e+03
29,30,90,1.264988e+03
29,30,100,1.264988e+03
29,30,1,2.290139e+03
29,30,2,1.819407e+03
29,30,3,1.646761e+03
29,30,5,1.460970e+03
29,30,10,1.275968e+03
29,30,20,1.155970e+03
29,30,30,1.133699e+03
29,30,40,9.836187e+02
29,30,50,9.805603e+02
29,30,60,8.630737e+02
29,30,70,8.510061e+02
29,30,80,7.956501e+02
29,30,90,7.956501e+02
29,30,100,7.956501e+02
29,30,1,2.966542e+03
29,30,2,2.518077e+03
29,30,3,2.326721e+03
29,30,5,2.086266e+03
29,30,10,2.086266e+03
29,30,20,2.034131e+03
29,30,30,1.902702e+03
29,30,40,1.725769e+03
29,30,50,1.637116e+03
29,30,60,1.582322e+03
29,30,70,1.483132e+03
29,30,80,1.483132e+03
29,30,90,1.483132e+03
29,30,100,1.483132e+03
29,30,1,2.642732e+03
29,30,2,1.991796e+03
29,30,3,1.708112e+03
29,30,5,1.462172e+03
29,30,10,1.304210e+03
29,30,20,1.304210e+03
29,30,30,1.258609e+03
29,30,40,1.256284e+03
29,30,50,1.256284e+03
29,30,60,1.242961e+03
29,30,70,1.126177e+03
29,30,80,1.126177e+03
29,30,90,1.126177e+03
29,30,100,1.126177e+03
29,30,1,1.976929e+03
29,30,2,1.795654e+03
29,30,3,1.361176e+03
29,30,5,9.612317e+02
29,30,10,9.612317e+02
29,30,20,9.285718e+02
29,30,30,9.254999e+02
29,30,40,8.904406e+02
29,30,50,8.904406e+02
29,30,60,8.228013e+02
29,30,70,8.078832e+02
29,30,80,8.078832e+02
29,30,90,8.078832e+02
29,30,100,8.078832e+02
