funcid,dim,milestone,error
22,30,1,8.333531e+03
22,30,2,7.833997e+03
22,30,3,7.833997e+03
22,30,5,7.833997e+03
22,30,10,7.833997e+03
22,30,20,7.603168e+03
22,30,30,7.603168e+03
22,30,40,7.462011e+03
22,30,50,6.907833e+03
22,30,60,6.386119e+03
22,30,70,6.386119e+03
22,30,80,6.335033e+03
22,30,90,6.335033e+03
22,30,100,6.335033e+03
22,30,1,1.872221e+03
22,30,2,1.098777e+03
22,30,3,1.076789e+03
22,30,5,9.700195e+02
22,30,10,8.784297e+02
22,30,20,8.784297e+02
22,30,30,8.389461e+02
22,30,40,7.263070e+02
22,30,50,6.950983e+02
22,30,60,6.741803e+02
22,30,70,6.290503e+02
22,30,80,3.486822e+02
22,30,90,3.486822e+02
22,30,100,3.486822e+02
22,30,1,1.842340e+03
22,30,2,1.088065e+03
22,30,3,8.351575e+02
22,30,5,8.351575e+02
22,30,10,6.968912e+02
22,30,20,6.258045e+02
22,30,30,5.922609e+02
22,30,40,5.213129e+02
22,30,50,5.120077e+02
22,30,60,4.757023e+02
22,30,70,4.453870e+02
22,30,80,3.622034e+02
22,30,90,3.622034e+02
22,30,100,3.622034e+02
22,30,1,1.861883e+03
22,30,2,1.011711e+03
22,30,3,8.244545e+02
22,30,5,6.650364e+02
22,30,10,6.285615e+02
22,30,20,6.285615e+02
22,30,30,4.825160e+02
22,30,40,4.458818e+02
22,30,50,3.908032e+02
22,30,60,3.377577e+02
22,30,70,3.377577e+02
22,30,80,3.081794e+02
22,30,90,3.081794e+02
22,30,100,3.081794e+02
22,30,1,2.946399e+03
22,30,2,1.050645e+03
22,30,3,9.411392e+02
22,30,5,8.445843e+02
22,30,10,7.521730e+02
22,30,20,6.491994e+02
22,30,30,6.217667e+02
22,30,40,6.217667e+02
22,30,50,5.380546e+02
22,30,60,4.790977e+02
22,30,70,4.748481e+02
22,30,80,4.727603e+02
22,30,90,4.727603e+02
22,30,100,4.727603e+02
