funcid,dim,milestone,error
14,10,1,4.215788e+03
14,10,2,4.078527e+03
14,10,3,2.481996e+03
14,10,5,1.769636e+03
14,10,10,1.172712e+03
14,10,20,6.150578e+01
14,10,30,6.150578e+01
14,10,40,6.150578e+01
14,10,50,6.150578e+01
14,10,60,6.150578e+01
14,10,70,6.150578e+01
14,10,80,6.150578e+01
14,10,90,6.150578e+01
14,10,100,6.150578e+01
14,10,1,1.532969e+04
14,10,2,1.044470e+04
14,10,3,1.044470e+04
14,10,5,5.607920e+03
14,10,10,3.007319e+02
14,10,20,3.007319e+02
14,10,30,1.578863e+02
14,10,40,1.578863e+02
14,10,50,9.924077e+01
14,10,60,9.924077e+01
14,10,70,9.924077e+01
14,10,80,9.924077e+01
14,10,90,9.924077e+01
14,10,100,9.924077e+01
14,10,1,1.535977e+04
14,10,2,8.094179e+02
14,10,3,8.094179e+02
14,10,5,5.077928e+02
14,10,10,3.192046e+02
14,10,20,2.548974e+02
14,10,30,2.548974e+02
14,10,40,2.163928e+02
14,10,50,1.240267e+02
14,10,60,1.228824e+02
14,10,70,1.112203e+02
14,10,80,1.112203e+02
14,10,90,1.112203e+02
14,10,100,1.112203e+02
14,10,1,3.918196e+03
14,10,2,3.918196e+03
14,10,3,3.918196e+03
14,10,5,3.287503e+03
14,10,10,1.855670e+03
14,10,20,1.104041e+02
14,10,30,1.081187e+02
14,10,40,1.081187e+02
14,10,50,1.081187e+02
14,10,60,1.081187e+02
14,10,70,7.145047e+01
14,10,80,7.145047e+01
14,10,90,7.145047e+01
14,10,100,7.145047e+01
14,10,1,1.549196e+04
14,10,2,8.153698e+03
14,10,3,8.153698e+03
14,10,5,8.153698e+03
14,10,10,3.208749e+03
14,10,20,3.180307e+03
14,10,30,1.615958e+03
14,10,40,2.805512e+02
14,10,50,8.783174e+01
14,10,60,8.783174e+01
14,10,70,8.783174e+01
14,10,80,8.783174e+01
14,10,90,8.783174e+01
14,10,100,8.783174e+01
14,10,1,1.751364e+03
14,10,2,1.751364e+03
14,10,3,1.751364e+03
14,10,5,6.258356e+02
14,10,10,6.258356e+02
14,10,20,1.861827e+02
14,10,30,1.607948e+02
14,10,40,1.607948e+02
14,10,50,9.445217e+01
14,10,60,9.294003e+01
14,10,70,9.294003e+01
14,10,80,9.294003e+01
14,10,90,9.294003e+01
14,10,100,9.294003e+01
14,10,1,1.275641e+04
14,10,2,3.134856e+03
14,10,3,2.150858e+03
14,10,5,3.598642e+02
14,10,10,3.598642e+02
14,10,20,2.437061e+02
14,10,30,2.437061e+02
14,10,40,1.930140e+02
14,10,50,1.074307e+02
14,10,60,9.609013e+01
14,10,70,9.609013e+01
14,10,80,7.682828e+01
14,10,90,7.682828e+01
14,10,100,7.682828e+01
14,10,1,2.459513e+03
14,10,2,2.459513e+03
14,10,3,9.669368e+02
14,10,5,8.245973e+02
14,10,10,8.245973e+02
14,10,20,1.544357e+02
14,10,30,1.544357e+02
14,10,40,1.544357e+02
14,10,50,1.544357e+02
14,10,60,1.449557e+02
14,10,70,1.449557e+02
14,10,80,1.449557e+02
14,10,90,1.449557e+02
14,10,100,1.449557e+02
14,10,1,9.461836e+03
14,10,2,3.727165e+03
14,10,3,9.411618e+02
14,10,5,9.411618e+02
14,10,10,9.411618e+02
14,10,20,1.125362e+02
14,10,30,1.125362e+02
14,10,40,1.125362e+02
14,10,50,9.754963e+01
14,10,60,9.075109e+01
14,10,70,9.075109e+01
14,10,80,9.075109e+01
14,10,90,9.075109e+01
14,10,100,9.075109e+01
14,10,1,1.444556e+04
14,10,2,3.707948e+03
14,10,3,3.707948e+03
14,10,5,3.498776e+03
14,10,10,3.402244e+03
14,10,20,2.696532e+03
14,10,30,2.068783e+03
14,10,40,5.698756e+02
14,10,50,3.609382e+02
14,10,60,1.210018e+02
14,10,70,1.210018e+02
14,10,80,1.210018e+02
14,10,90,1.210018e+02
14,10,100,1.210018e+02
