funcid,dim,milestone,error
27,30,1,6.392346e+02
27,30,2,5.838607e+02
27,30,3,5.754238e+02
27,30,5,5.656827e+02
27,30,10,5.539740e+02
27,30,20,5.517057e+02
27,30,30,5.466802e+02
27,30,40,5.466802e+02
27,30,50,5.466802e+02
27,30,60,5.466802e+02
27,30,70,5.427292e+02
27,30,80,5.427292e+02
27,30,90,5.427292e+02
27,30,100,5.427292e+02
27,30,1,6.633546e+02
27,30,2,6.361465e+02
27,30,3,6.034235e+02
27,30,5,6.027281e+02
27,30,10,5.902949e+02
27,30,20,5.902949e+02
27,30,30,5.685922e+02
27,30,40,5.546486e+02
27,30,50,5.546486e+02
27,30,60,5.490822e+02
27,30,70,5.458996e+02
27,30,80,5.438404e+02
27,30,90,5.438404e+02
27,30,100,5.438404e+02
27,30,1,6.431372e+02
27,30,2,6.431372e+02
27,30,3,6.378942e+02
27,30,5,6.106009e+02
27,30,10,6.106009e+02
27,30,20,6.011168e+02
27,30,30,5.949789e+02
27,30,40,5.872695e+02
27,30,50,5.802837e+02
27,30,60,5.743721e+02
27,30,70,5.607538e+02
27,30,80,5.599399e+02
27,30,90,5.599399e+02
27,30,100,5.599399e+02
27,30,1,7.260631e+02
27,30,2,6.171757e+02
27,30,3,6.104395e+02
27,30,5,5.976081e+02
27,30,10,5.976081e+02
27,30,20,5.778504e+02
27,30,30,5.778504e+02
27,30,40,5.730726e+02
27,30,50,5.696864e+02
27,30,60,5.696864e+02
27,30,70,5.685177e+02
27,30,80,5.676681e+02
27,30,90,5.676681e+02
27,30,100,5.676681e+02
27,30,1,6.662880e+02
27,30,2,6.117310e+02
27,30,3,5.734260e+02
27,30,5,5.684654e+02
27,30,10,5.684654e+02
27,30,20,5.652613e+02
27,30,30,5.652613e+02
27,30,40,5.623558e+02
27,30,50,5.623558e+02
27,30,60,5.590612e+02
27,30,70,5.497849e+02
27,30,80,5.493085e+02
27,30,90,5.493085e+02
27,30,100,5.493085e+02
