funcid,dim,milestone,error
1,30,1,1.416574e+10
1,30,2,5.064477e+09
1,30,3,5.064477e+09
1,30,5,4.586416e+09
1,30,10,4.586416e+09
1,30,20,3.976198e+09
1,30,30,2.890806e+09
1,30,40,2.596506e+09
1,30,50,2.241792e+09
1,30,60,1.697426e+09
1,30,70,1.165632e+09
1,30,80,1.013679e+09
1,30,90,1.013679e+09
1,30,100,1.013679e+09
1,30,1,1.656255e+10
1,30,2,6.257893e+09
1,30,3,4.508990e+09
1,30,5,4.508990e+09
1,30,10,4.508990e+09
1,30,20,4.454883e+09
1,30,30,3.977926e+09
1,30,40,3.977926e+09
1,30,50,2.675336e+09
1,30,60,2.420813e+09
1,30,70,1.894308e+09
1,30,80,1.464803e+09
1,30,90,1.464803e+09
1,30,100,1.464803e+09
1,30,1,1.814362e+10
1,30,2,7.766243e+09
1,30,3,7.766243e+09
1,30,5,7.036198e+09
1,30,10,6.179280e+09
1,30,20,5.661902e+09
1,30,30,4.274944e+09
1,30,40,4.274944e+09
1,30,50,4.021788e+09
1,30,60,3.420005e+09
1,30,70,3.050092e+09
1,30,80,2.991127e+09
1,30,90,2.991127e+09
1,30,100,2.991127e+09
1,30,1,1.395003e+10
1,30,2,7.152785e+09
1,30,3,7.152785e+09
1,30,5,5.922031e+09
1,30,10,3.967459e+09
1,30,20,3.967459e+09
1,30,30,3.120786e+09
1,30,40,2.878808e+09
1,30,50,2.777561e+09
1,30,60,2.058627e+09
1,30,70,1.651827e+09
1,30,80,1.370760e+09
1,30,90,1.370760e+09
1,30,100,1.370760e+09
1,30,1,1.358971e+10
1,30,2,7.173767e+09
1,30,3,6.471139e+09
1,30,5,5.201572e+09
1,30,10,5.201572e+09
1,30,20,4.490528e+09
1,30,30,3.237034e+09
1,30,40,3.237034e+09
1,30,50,3.052400e+09
1,30,60,2.882270e+09
1,30,70,2.509695e+09
1,30,80,1.554467e+09
1,30,90,1.554467e+09
1,30,100,1.554467e+09
