funcid,dim,milestone,error
24,30,1,7.333288e+02
24,30,2,6.826501e+02
24,30,3,6.826501e+02
24,30,5,6.826501e+02
24,30,10,6.826501e+02
24,30,20,6.681824e+02
24,30,30,6.681824e+02
24,30,40,6.681824e+02
24,30,50,6.681824e+02
24,30,60,6.681824e+02
24,30,70,6.678398e+02
24,30,80,6.659315e+02
24,30,90,6.659315e+02
24,30,100,6.659315e+02
24,30,1,7.227676e+02
24,30,2,7.136852e+02
24,30,3,7.136852e+02
24,30,5,7.035202e+02
24,30,10,7.035202e+02
24,30,20,6.899047e+02
24,30,30,6.899047e+02
24,30,40,6.782129e+02
24,30,50,6.782129e+02
24,30,60,6.782129e+02
24,30,70,6.782129e+02
24,30,80,6.656333e+02
24,30,90,6.656333e+02
24,30,100,6.656333e+02
24,30,1,7.893191e+02
24,30,2,7.335294e+02
24,30,3,6.966977e+02
24,30,5,6.966977e+02
24,30,10,6.889067e+02
24,30,20,6.629918e+02
24,30,30,6.629918e+02
24,30,40,6.629918e+02
24,30,50,6.629918e+02
24,30,60,6.629918e+02
24,30,70,6.629918e+02
24,30,80,6.558390e+02
24,30,90,6.558390e+02
24,30,100,6.558390e+02
24,30,1,7.253267e+02
24,30,2,6.889138e+02
24,30,3,6.889138e+02
24,30,5,6.721851e+02
24,30,10,6.721851e+02
24,30,20,6.721851e+02
24,30,30,6.638116e+02
24,30,40,6.638116e+02
24,30,50,6.530227e+02
24,30,60,6.530227e+02
24,30,70,6.530227e+02
24,30,80,6.281897e+02
24,30,90,6.281897e+02
24,30,100,6.281897e+02
24,30,1,7.435338e+02
24,30,2,7.435338e+02
24,30,3,7.435338e+02
24,30,5,7.435338e+02
24,30,10,7.370899e+02
24,30,20,7.301068e+02
24,30,30,7.301068e+02
24,30,40,7.301068e+02
24,30,50,7.210252e+02
24,30,60,7.210252e+02
24,30,70,7.208055e+02
24,30,80,6.538710e+02
24,30,90,6.538710e+02
24,30,100,6.538710e+02
