funcid,dim,milestone,error
23,10,1,3.649800e+02
23,10,2,3.645732e+02
23,10,3,3.645732e+02
23,10,5,3.645732e+02
23,10,10,3.545784e+02
23,10,20,3.439488e+02
23,10,30,3.395655e+02
23,10,40,3.395655e+02
23,10,50,3.378552e+02
23,10,60,3.365807e+02
23,10,70,3.365807e+02
23,10,80,3.295771e+02
23,10,90,3.295771e+02
23,10,100,3.295771e+02
23,10,1,3.981392e+02
23,10,2,3.670360e+02
23,10,3,3.480672e+02
23,10,5,3.480672e+02
23,10,10,3.480672e+02
23,10,20,3.480672e+02
23,10,30,3.409518e+02
23,10,40,3.409280e+02
23,10,50,3.409280e+02
23,10,60,3.409280e+02
23,10,70,3.398337e+02
23,10,80,3.396307e+02
23,10,90,3.396307e+02
23,10,100,3.396307e+02
23,10,1,3.992997e+02
23,10,2,3.632153e+02
23,10,3,3.581936e+02
23,10,5,3.558899e+02
23,10,10,3.472676e+02
23,10,20,3.368147e+02
23,10,30,3.368147e+02
23,10,40,3.368147e+02
23,10,50,3.368147e+02
23,10,60,3.368147e+02
23,10,70,3.368147e+02
23,10,80,3.274173e+02
23,10,90,3.274173e+02
23,10,100,3.274173e+02
23,10,1,4.012367e+02
23,10,2,3.554646e+02
23,10,3,3.554646e+02
23,10,5,3.554646e+02
23,10,10,3.512371e+02
23,10,20,3.460819e+02
23,10,30,3.460819e+02
23,10,40,3.457692e+02
23,10,50,3.425299e+02
23,10,60,3.414005e+02
23,10,70,3.414005e+02
23,10,80,3.350164e+02
23,10,90,3.350164e+02
23,10,100,3.350164e+02
23,10,1,3.911787e+02
23,10,2,3.775879e+02
23,10,3,3.542247e+02
23,10,5,3.466422e+02
23,10,10,3.428986e+02
23,10,20,3.428986e+02
23,10,30,3.407227e+02
23,10,40,3.407227e+02
23,10,50,3.407227e+02
23,10,60,3.395640e+02
23,10,70,3.383884e+02
23,10,80,3.383884e+02
23,10,90,3.383884e+02
23,10,100,3.383884e+02
23,10,1,3.822366e+02
23,10,2,3.623039e+02
23,10,3,3.623039e+02
23,10,5,3.444776e+02
23,10,10,3.425740e+02
23,10,20,3.348200e+02
23,10,30,3.348200e+02
23,10,40,3.348200e+02
23,10,50,3.304104e+02
23,10,60,3.304104e+02
23,10,70,3.294307e+02
23,10,80,3.294307e+02
23,10,90,3.294307e+02
23,10,100,3.294307e+02
23,10,1,3.837917e+02
23,10,2,3.613542e+02
23,10,3,3.603411e+02
23,10,5,3.507701e+02
23,10,10,3.395978e+02
23,10,20,3.395978e+02
23,10,30,3.392818e+02
23,10,40,3.392818e+02
23,10,50,3.392818e+02
23,10,60,3.392818e+02
23,10,70,3.392818e+02
23,10,80,3.357984e+02
23,10,90,3.357984e+02
23,10,100,3.357984e+02
23,10,1,4.010493e+02
23,10,2,3.524686e+02
23,10,3,3.524686e+02
23,10,5,3.486069e+02
23,10,10,3.473287e+02
23,10,20,3.399294e+02
23,10,30,3.340708e+02
23,10,40,3.340708e+02
23,10,50,3.335758e+02
23,10,60,3.335758e+02
23,10,70,3.317064e+02
23,10,80,3.273299e+02
23,10,90,3.273299e+02
23,10,100,3.273299e+02
23,10,1,3.782387e+02
23,10,2,3.576606e+02
23,10,3,3.534099e+02
23,10,5,3.488721e+02
23,10,10,3.351403e+02
23,10,20,3.351403e+02
23,10,30,3.264314e+02
23,10,40,3.264314e+02
23,10,50,3.264314e+02
23,10,60,3.264314e+02
23,10,70,3.264314e+02
23,10,80,3.264314e+02
23,10,90,3.264314e+02
23,10,100,3.264314e+02
23,10,1,3.768903e+02
23,10,2,3.630158e+02
23,10,3,3.606863e+02
23,10,5,3.556356e+02
23,10,10,3.449395e+02
23,10,20,3.449395e+02
23,10,30,3.375123e+02
23,10,40,3.375123e+02
23,10,50,3.290302e+02
23,10,60,3.290302e+02
23,10,70,3.290302e+02
23,10,80,3.240879e+02
23,10,90,3.240879e+02
23,10,100,3.240879e+02
