funcid,dim,milestone,error
17,10,1,3.042878e+02
17,10,2,1.391311e+02
17,10,3,1.059870e+02
17,10,5,8.541537e+01
17,10,10,7.677997e+01
17,10,20,6.956462e+01
17,10,30,4.142529e+01
17,10,40,4.142529e+01
17,10,50,3.811651e+01
17,10,60,3.472344e+01
17,10,70,3.219933e+01
17,10,80,3.219933e+01
17,10,90,3.219933e+01
17,10,100,3.219933e+01
17,10,1,3.210290e+02
17,10,2,2.063871e+02
17,10,3,1.657662e+02
17,10,5,9.897951e+01
17,10,10,9.897951e+01
17,10,20,9.049042e+01
17,10,30,9.049042e+01
17,10,40,7.769548e+01
17,10,50,7.769548e+01
17,10,60,7.143300e+01
17,10,70,7.143300e+01
17,10,80,7.143300e+01
17,10,90,7.143300e+01
17,10,100,7.143300e+01
17,10,1,2.236167e+02
17,10,2,1.443359e+02
17,10,3,9.688153e+01
17,10,5,8.781085e+01
17,10,10,7.114014e+01
17,10,20,7.114014e+01
17,10,30,6.362694e+01
17,10,40,6.362694e+01
17,10,50,6.362694e+01
17,10,60,5.983714e+01
17,10,70,5.983714e+01
17,10,80,5.983714e+01
17,10,90,5.983714e+01
17,10,100,5.983714e+01
17,10,1,2.329737e+02
17,10,2,1.603235e+02
17,10,3,1.422038e+02
17,10,5,1.263079e+02
17,10,10,9.919475e+01
17,10,20,8.335036e+01
17,10,30,7.964950e+01
17,10,40,7.964950e+01
17,10,50,7.964950e+01
17,10,60,7.964950e+01
17,10,70,7.964950e+01
17,10,80,6.890493e+01
17,10,90,6.890493e+01
17,10,100,6.890493e+01
17,10,1,2.532869e+02
17,10,2,1.032875e+02
17,10,3,9.729021e+01
17,10,5,9.729021e+01
17,10,10,7.596237e+01
17,10,20,7.242468e+01
17,10,30,6.193928e+01
17,10,40,5.360180e+01
17,10,50,4.602346e+01
17,10,60,4.602346e+01
17,10,70,3.768801e+01
17,10,80,3.768801e+01
17,10,90,3.768801e+01
17,10,100,3.768801e+01
17,10,1,2.608852e+02
17,10,2,2.608852e+02
17,10,3,2.162186e+02
17,10,5,1.587193e+02
17,10,10,1.587193e+02
17,10,20,1.189696e+02
17,10,30,1.175591e+02
17,10,40,1.162288e+02
17,10,50,1.162288e+02
17,10,60,1.140464e+02
17,10,70,1.140464e+02
17,10,80,1.140464e+02
17,10,90,1.140464e+02
17,10,100,1.140464e+02
17,10,1,3.039532e+02
17,10,2,1.845757e+02
17,10,3,1.653755e+02
17,10,5,8.209677e+01
17,10,10,8.209677e+01
17,10,20,6.677933e+01
17,10,30,6.677933e+01
17,10,40,6.142198e+01
17,10,50,5.387498e+01
17,10,60,5.315649e+01
17,10,70,5.275929e+01
17,10,80,5.275929e+01
17,10,90,5.275929e+01
17,10,100,5.275929e+01
17,10,1,2.127458e+02
17,10,2,2.127458e+02
17,10,3,1.260572e+02
17,10,5,6.783870e+01
17,10,10,6.783870e+01
17,10,20,6.783870e+01
17,10,30,6.783870e+01
17,10,40,6.221345e+01
17,10,50,6.221345e+01
17,10,60,6.155188e+01
17,10,70,5.547344e+01
17,10,80,5.547344e+01
17,10,90,5.547344e+01
17,10,100,5.547344e+01
17,10,1,2.703755e+02
17,10,2,1.142474e+02
17,10,3,6.111673e+01
17,10,5,6.111673e+01
17,10,10,6.111673e+01
17,10,20,5.181777e+01
17,10,30,4.181021e+01
17,10,40,4.181021e+01
17,10,50,4.181021e+01
17,10,60,4.181021e+01
17,10,70,4.181021e+01
17,10,80,4.181021e+01
17,10,90,4.181021e+01
17,10,100,4.181021e+01
17,10,1,2.539593e+02
17,10,2,1.472681e+02
17,10,3,9.439548e+01
17,10,5,9.224310e+01
17,10,10,6.902904e+01
17,10,20,5.589884e+01
17,10,30,4.709113e+01
17,10,40,4.709113e+01
17,10,50,3.889496e+01
17,10,60,3.889496e+01
17,10,70,3.889496e+01
17,10,80,3.095841e+01
17,10,90,3.095841e+01
17,10,100,3.095841e+01
