funcid,dim,milestone,error
10,30,1,8.722654e+03
10,30,2,8.118345e+03
10,30,3,8.118345e+03
10,30,5,8.118345e+03
10,30,10,7.438610e+03
10,30,20,7.285533e+03
10,30,30,7.022491e+03
10,30,40,7.022491e+03
10,30,50,7.022491e+03
10,30,60,6.493359e+03
10,30,70,6.421448e+03
10,30,80,5.859528e+03
10,30,90,5.859528e+03
10,30,100,5.859528e+03
10,30,1,8.729506e+03
10,30,2,8.653101e+03
10,30,3,8.518352e+03
10,30,5,7.952809e+03
10,30,10,7.693178e+03
10,30,20,7.488484e+03
10,30,30,6.658479e+03
10,30,40,6.658479e+03
10,30,50,6.035598e+03
10,30,60,5.748140e+03
10,30,70,4.779470e+03
10,30,80,4.588459e+03
10,30,90,4.588459e+03
10,30,100,4.588459e+03
10,30,1,8.577160e+03
10,30,2,8.513090e+03
10,30,3,8.356803e+03
10,30,5,7.564573e+03
10,30,10,6.677835e+03
10,30,20,6.677835e+03
10,30,30,6.675931e+03
10,30,40,6.675931e+03
10,30,50,6.675931e+03
10,30,60,5.785712e+03
10,30,70,5.134567e+03
10,30,80,4.740212e+03
10,30,90,4.740212e+03
10,30,100,4.740212e+03
10,30,1,8.806410e+03
10,30,2,8.574820e+03
10,30,3,8.255620e+03
10,30,5,8.255620e+03
10,30,10,7.917513e+03
10,30,20,7.917513e+03
10,30,30,7.917513e+03
10,30,40,7.917513e+03
10,30,50,6.972471e+03
10,30,60,6.826313e+03
10,30,70,6.230774e+03
10,30,80,5.387418e+03
10,30,90,5.387418e+03
10,30,100,5.387418e+03
10,30,1,8.793026e+03
10,30,2,8.573494e+03
10,30,3,8.452459e+03
10,30,5,8.272976e+03
10,30,10,7.737251e+03
10,30,20,7.434747e+03
10,30,30,7.173429e+03
10,30,40,7.173429e+03
10,30,50,7.173429e+03
10,30,60,7.173429e+03
10,30,70,6.364652e+03
10,30,80,6.364652e+03
10,30,90,6.364652e+03
10,30,100,6.364652e+03
