funcid,dim,milestone,error
30,30,1,1.601235e+08
30,30,2,7.185746e+07
30,30,3,7.185746e+07
30,30,5,7.185746e+07
30,30,10,7.185746e+07
30,30,20,4.159708e+07
30,30,30,4.159708e+07
30,30,40,2.660522e+07
30,30,50,2.660522e+07
30,30,60,2.660522e+07
30,30,70,2.414264e+07
30,30,80,2.317998e+07
30,30,90,2.317998e+07
30,30,100,2.317998e+07
30,30,1,1.204109e+08
30,30,2,9.462822e+07
30,30,3,9.323384e+07
30,30,5,2.548707e+07
30,30,10,2.548707e+07
30,30,20,2.548707e+07
30,30,30,2.548707e+07
30,30,40,2.158629e+07
30,30,50,1.604420e+07
30,30,60,1.057922e+07
30,30,70,1.057922e+07
30,30,80,9.060890e+06
30,30,90,9.060890e+06
30,30,100,9.060890e+06
30,30,1,1.801403e+08
30,30,2,1.801403e+08
30,30,3,1.132855e+08
30,30,5,5.884320e+07
30,30,10,3.806709e+07
30,30,20,2.916124e+07
30,30,30,2.916124e+07
30,30,40,1.171292e+07
30,30,50,1.171292e+07
30,30,60,1.171292e+07
30,30,70,6.824476e+06
30,30,80,4.487133e+06
30,30,90,4.487133e+06
30,30,100,4.487133e+06
30,30,1,4.244865e+07
30,30,2,4.244865e+07
30,30,3,3.238530e+07
30,30,5,3.238530e+07
30,30,10,2.795274e+07
30,30,20,2.795274e+07
30,30,30,1.266756e+07
30,30,40,1.266756e+07
30,30,50,1.265571e+07
30,30,60,8.511160e+06
30,30,70,5.216509e+06
30,30,80,3.048714e+06
30,30,90,3.048714e+06
30,30,100,3.048714e+06
30,30,1,1.330405e+08
30,30,2,1.330405e+08
30,30,3,1.316114e+08
30,30,5,9.491845e+07
30,30,10,4.016798e+07
30,30,20,4.016798e+07
30,30,30,4.016798e+07
30,30,40,3.503254e+07
30,30,50,2.740109e+07
30,30,60,2.506840e+07
30,30,70,2.474462e+07
30,30,80,2.005596e+07
30,30,90,2.005596e+07
30,30,100,2.005596e+07
