funcid,dim,milestone,error
20,10,1,2.425958e+02
20,10,2,2.425958e+02
20,10,3,2.111192e+02
20,10,5,1.231618e+02
20,10,10,1.210787e+02
20,10,20,9.677444e+01
20,10,30,7.948231e+01
20,10,40,7.948231e+01
20,10,50,7.948231e+01
20,10,60,7.948231e+01
20,10,70,7.486486e+01
20,10,80,7.486486e+01
20,10,90,7.486486e+01
20,10,100,7.486486e+01
20,10,1,2.934479e+02
20,10,2,1.601389e+02
20,10,3,1.601389e+02
20,10,5,9.863781e+01
20,10,10,9.863781e+01
20,10,20,7.949898e+01
20,10,30,6.543782e+01
20,10,40,5.790753e+01
20,10,50,4.015222e+01
20,10,60,4.015222e+01
20,10,70,4.015222e+01
20,10,80,4.015222e+01
20,10,90,4.015222e+01
20,10,100,4.015222e+01
20,10,1,1.902729e+02
20,10,2,1.512652e+02
20,10,3,8.016786e+01
20,10,5,8.016786e+01
20,10,10,8.016786e+01
20,10,20,8.016786e+01
20,10,30,7.846363e+01
20,10,40,6.482588e+01
20,10,50,4.278368e+01
20,10,60,4.278368e+01
20,10,70,4.046131e+01
20,10,80,4.046131e+01
20,10,90,4.046131e+01
20,10,100,4.046131e+01
20,10,1,1.532187e+02
20,10,2,1.526872e+02
20,10,3,1.134662e+02
20,10,5,1.056036e+02
20,10,10,1.056036e+02
20,10,20,9.241260e+01
20,10,30,7.488615e+01
20,10,40,5.870989e+01
20,10,50,4.268035e+01
20,10,60,4.268035e+01
20,10,70,4.043614e+01
20,10,80,4.043614e+01
20,10,90,4.043614e+01
20,10,100,4.043614e+01
20,10,1,2.483194e+02
20,10,2,2.055546e+02
20,10,3,1.593610e+02
20,10,5,1.512954e+02
20,10,10,1.131932e+02
20,10,20,8.926732e+01
20,10,30,8.095247e+01
20,10,40,7.342309e+01
20,10,50,5.885629e+01
20,10,60,5.632033e+01
20,10,70,5.485888e+01
20,10,80,5.485888e+01
20,10,90,5.485888e+01
20,10,100,5.485888e+01
20,10,1,2.779213e+02
20,10,2,1.267006e+02
20,10,3,1.267006e+02
20,10,5,7.870143e+01
20,10,10,7.311076e+01
20,10,20,7.240206e+01
20,10,30,7.240206e+01
20,10,40,7.240206e+01
20,10,50,5.926979e+01
20,10,60,5.632266e+01
20,10,70,5.366009e+01
20,10,80,5.366009e+01
20,10,90,5.366009e+01
20,10,100,5.366009e+01
20,10,1,2.779306e+02
20,10,2,2.300776e+02
20,10,3,1.717963e+02
20,10,5,1.396381e+02
20,10,10,1.060664e+02
20,10,20,7.646156e+01
20,10,30,7.646156e+01
20,10,40,7.646156e+01
20,10,50,7.646156e+01
20,10,60,7.646156e+01
20,10,70,7.646156e+01
20,10,80,7.646156e+01
20,10,90,7.646156e+01
20,10,100,7.646156e+01
20,10,1,2.057456e+02
20,10,2,2.057456e+02
20,10,3,2.057456e+02
20,10,5,1.098690e+02
20,10,10,9.527665e+01
20,10,20,9.527665e+01
20,10,30,7.985765e+01
20,10,40,7.492532e+01
20,10,50,7.272688e+01
20,10,60,6.674946e+01
20,10,70,6.074939e+01
20,10,80,6.074939e+01
20,10,90,6.074939e+01
20,10,100,6.074939e+01
20,10,1,1.261185e+02
20,10,2,1.261185e+02
20,10,3,1.261185e+02
20,10,5,1.179392e+02
20,10,10,6.596640e+01
20,10,20,6.596640e+01
20,10,30,6.596640e+01
20,10,40,6.542777e+01
20,10,50,6.202606e+01
20,10,60,6.202606e+01
20,10,70,6.045389e+01
20,10,80,6.045389e+01
20,10,90,6.045389e+01
20,10,100,6.045389e+01
20,10,1,3.589407e+02
20,10,2,1.999468e+02
20,10,3,1.792546e+02
20,10,5,1.499785e+02
20,10,10,9.818785e+01
20,10,20,8.179611e+01
20,10,30,6.797417e+01
20,10,40,6.797417e+01
20,10,50,6.797417e+01
20,10,60,6.797417e+01
20,10,70,6.159780e+01
20,10,80,6.159780e+01
20,10,90,6.159780e+01
20,10,100,6.159780e+01
