funcid,dim,milestone,error
30,30,1,1.584552e+08
30,30,2,9.140592e+07
30,30,3,5.696275e+07
30,30,5,3.450061e+07
30,30,10,3.450061e+07
30,30,20,3.171909e+07
30,30,30,3.171909e+07
30,30,40,2.121208e+07
30,30,50,2.121208e+07
30,30,60,2.121208e+07
30,30,70,2.121208e+07
30,30,80,2.121208e+07
30,30,90,2.121208e+07
30,30,100,2.121208e+07
30,30,1,1.204519e+08
30,30,2,9.673030e+07
30,30,3,9.628539e+07
30,30,5,2.824640e+07
30,30,10,2.824640e+07
30,30,20,2.824640e+07
30,30,30,2.824640e+07
30,30,40,2.824640e+07
30,30,50,2.547667e+07
30,30,60,2.547667e+07
30,30,70,2.504345e+07
30,30,80,2.504345e+07
30,30,90,2.504345e+07
30,30,100,2.504345e+07
30,30,1,1.806941e+08
30,30,2,1.806941e+08
30,30,3,8.888597e+07
30,30,5,8.888597e+07
30,30,10,4.430316e+07
30,30,20,4.008673e+07
30,30,30,1.326956e+07
30,30,40,1.326956e+07
30,30,50,1.326956e+07
30,30,60,1.326956e+07
30,30,70,1.326956e+07
30,30,80,1.326956e+07
30,30,90,1.326956e+07
30,30,100,1.326956e+07
30,30,1,4.405995e+07
30,30,2,4.405995e+07
30,30,3,3.399515e+07
30,30,5,3.399515e+07
30,30,10,2.959687e+07
30,30,20,2.959687e+07
30,30,30,2.867252e+07
30,30,40,2.867252e+07
30,30,50,2.867252e+07
30,30,60,2.802601e+07
30,30,70,1.970841e+07
30,30,80,1.970841e+07
30,30,90,1.970841e+07
30,30,100,1.970841e+07
30,30,1,1.332406e+08
30,30,2,1.332406e+08
30,30,3,1.332406e+08
30,30,5,7.938833e+07
30,30,10,5.136465e+07
30,30,20,5.136465e+07
30,30,30,2.536589e+07
30,30,40,2.536589e+07
30,30,50,2.536589e+07
30,30,60,2.536589e+07
30,30,70,2.536589e+07
30,30,80,2.536589e+07
30,30,90,2.536589e+07
30,30,100,2.536589e+07
