funcid,dim,milestone,error
19,10,1,7.951860e+04
19,10,2,1.091466e+04
19,10,3,1.091466e+04
19,10,5,1.091466e+04
19,10,10,1.091466e+04
19,10,20,9.738107e+03
19,10,30,7.334155e+03
19,10,40,7.334155e+03
19,10,50,8.782626e+02
19,10,60,8.782626e+02
19,10,70,5.839579e+02
19,10,80,5.839579e+02
19,10,90,5.230447e+02
19,10,100,5.230447e+02
19,10,1,3.402357e+05
19,10,2,1.199024e+04
19,10,3,1.199024e+04
19,10,5,3.772796e+03
19,10,10,4.565891e+02
19,10,20,4.410041e+02
19,10,30,4.410041e+02
19,10,40,4.410041e+02
19,10,50,4.410041e+02
19,10,60,4.410041e+02
19,10,70,4.250783e+02
19,10,80,4.250783e+02
19,10,90,3.934303e+02
19,10,100,1.770082e+02
19,10,1,1.899180e+05
19,10,2,1.899180e+05
19,10,3,2.311136e+04
19,10,5,8.064219e+03
19,10,10,8.064219e+03
19,10,20,5.560363e+03
19,10,30,1.492516e+03
19,10,40,5.890936e+02
19,10,50,3.941557e+02
19,10,60,1.268712e+02
19,10,70,1.268712e+02
19,10,80,1.268712e+02
19,10,90,1.268712e+02
19,10,100,1.268712e+02
19,10,1,2.743236e+05
19,10,2,7.087501e+03
19,10,3,7.087501e+03
19,10,5,7.087501e+03
19,10,10,1.504101e+02
19,10,20,1.150414e+02
19,10,30,1.150414e+02
19,10,40,1.150414e+02
19,10,50,1.150414e+02
19,10,60,1.150414e+02
19,10,70,1.150414e+02
19,10,80,1.150414e+02
19,10,90,1.150414e+02
19,10,100,1.150414e+02
19,10,1,3.576055e+04
19,10,2,3.224717e+04
19,10,3,3.203442e+03
19,10,5,3.203442e+03
19,10,10,3.203442e+03
19,10,20,5.884803e+02
19,10,30,5.884803e+02
19,10,40,2.497371e+02
19,10,50,1.547435e+02
19,10,60,1.547435e+02
19,10,70,1.347305e+02
19,10,80,1.347305e+02
19,10,90,1.347305e+02
19,10,100,1.347305e+02
19,10,1,3.375973e+05
19,10,2,6.805211e+03
19,10,3,6.805211e+03
19,10,5,4.929464e+03
19,10,10,4.893634e+03
19,10,20,1.790360e+02
19,10,30,1.790360e+02
19,10,40,1.790360e+02
19,10,50,1.790360e+02
19,10,60,1.790360e+02
19,10,70,1.790360e+02
19,10,80,1.790360e+02
19,10,90,1.790360e+02
19,10,100,1.790360e+02
19,10,1,9.688176e+04
19,10,2,1.726413e+02
19,10,3,1.726413e+02
19,10,5,1.726413e+02
19,10,10,1.726413e+02
19,10,20,1.726413e+02
19,10,30,1.726413e+02
19,10,40,1.726413e+02
19,10,50,1.726413e+02
19,10,60,1.726413e+02
19,10,70,1.726413e+02
19,10,80,1.726413e+02
19,10,90,1.726413e+02
19,10,100,1.726413e+02
19,10,1,1.355415e+05
19,10,2,6.554399e+04
19,10,3,5.070161e+04
19,10,5,3.200283e+04
19,10,10,1.323772e+04
19,10,20,1.323772e+04
19,10,30,1.323772e+04
19,10,40,1.323772e+04
19,10,50,1.234929e+04
19,10,60,1.210052e+04
19,10,70,1.196906e+04
19,10,80,1.196906e+04
19,10,90,1.196906e+04
19,10,100,1.196906e+04
19,10,1,7.073026e+05
19,10,2,4.387403e+04
19,10,3,2.395742e+04
19,10,5,2.395742e+04
19,10,10,5.450877e+03
19,10,20,1.908870e+03
19,10,30,7.216685e+02
19,10,40,7.216685e+02
19,10,50,2.686333e+02
19,10,60,2.686333e+02
19,10,70,2.686333e+02
19,10,80,2.686333e+02
19,10,90,2.686333e+02
19,10,100,2.686333e+02
19,10,1,6.279822e+04
19,10,2,2.531733e+04
19,10,3,2.531733e+04
19,10,5,1.791144e+04
19,10,10,1.301443e+04
19,10,20,9.349987e+03
19,10,30,4.138800e+03
19,10,40,1.300063e+03
19,10,50,1.058760e+03
19,10,60,1.058760e+03
19,10,70,1.058760e+03
19,10,80,1.058760e+03
19,10,90,5.950544e+02
19,10,100,5.950544e+02
