funcid,dim,milestone,error
4,10,1,2.094587e+02
4,10,2,9.018803e+01
4,10,3,3.451131e+01
4,10,5,2.599077e+01
4,10,10,1.935312e+01
4,10,20,1.501163e+01
4,10,30,1.501163e+01
4,10,40,1.501163e+01
4,10,50,1.501163e+01
4,10,60,1.501163e+01
4,10,70,1.501163e+01
4,10,80,1.501163e+01
4,10,90,1.501163e+01
4,10,100,1.501163e+01
4,10,1,4.580553e+02
4,10,2,5.365061e+01
4,10,3,2.951586e+01
4,10,5,1.662982e+01
4,10,10,1.662982e+01
4,10,20,1.469745e+01
4,10,30,1.469745e+01
4,10,40,1.469745e+01
4,10,50,9.486479e+00
4,10,60,9.486479e+00
4,10,70,9.486479e+00
4,10,80,9.486479e+00
4,10,90,9.486479e+00
4,10,100,9.486479e+00
4,10,1,3.868233e+02
4,10,2,8.228605e+01
4,10,3,2.693074e+01
4,10,5,1.725575e+01
4,10,10,1.725575e+01
4,10,20,1.725575e+01
4,10,30,1.725575e+01
4,10,40,1.725575e+01
4,10,50,1.725575e+01
4,10,60,1.688654e+01
4,10,70,1.688654e+01
4,10,80,1.582156e+01
4,10,90,1.582156e+01
4,10,100,1.582156e+01
4,10,1,1.892950e+02
4,10,2,4.881736e+01
4,10,3,3.502993e+01
4,10,5,2.662061e+01
4,10,10,1.974854e+01
4,10,20,1.517844e+01
4,10,30,1.517844e+01
4,10,40,1.517844e+01
4,10,50,1.517844e+01
4,10,60,1.517844e+01
4,10,70,1.517844e+01
4,10,80,1.517844e+01
4,10,90,1.492735e+01
4,10,100,1.492735e+01
4,10,1,2.630149e+02
4,10,2,5.113798e+01
4,10,3,4.429597e+01
4,10,5,1.708583e+01
4,10,10,1.708583e+01
4,10,20,1.599793e+01
4,10,30,1.599793e+01
4,10,40,1.581201e+01
4,10,50,1.581201e+01
4,10,60,1.581201e+01
4,10,70,1.581201e+01
4,10,80,1.581201e+01
4,10,90,1.581201e+01
4,10,100,1.581201e+01
4,10,1,1.707853e+02
4,10,2,6.915011e+01
4,10,3,3.953800e+01
4,10,5,2.686334e+01
4,10,10,1.250928e+01
4,10,20,1.250928e+01
4,10,30,1.250928e+01
4,10,40,1.250928e+01
4,10,50,1.250928e+01
4,10,60,1.232938e+01
4,10,70,1.232938e+01
4,10,80,1.232938e+01
4,10,90,1.232938e+01
4,10,100,1.232938e+01
4,10,1,2.571087e+02
4,10,2,6.393114e+01
4,10,3,4.243279e+01
4,10,5,3.233350e+01
4,10,10,2.672132e+01
4,10,20,2.276575e+01
4,10,30,2.240962e+01
4,10,40,2.240962e+01
4,10,50,2.240962e+01
4,10,60,2.240962e+01
4,10,70,2.240962e+01
4,10,80,2.217444e+01
4,10,90,2.057653e+01
4,10,100,2.057653e+01
4,10,1,3.163331e+02
4,10,2,1.116551e+02
4,10,3,6.641149e+01
4,10,5,3.049343e+01
4,10,10,1.547842e+01
4,10,20,1.547842e+01
4,10,30,1.547842e+01
4,10,40,1.547842e+01
4,10,50,1.347592e+01
4,10,60,1.347592e+01
4,10,70,1.347592e+01
4,10,80,1.347592e+01
4,10,90,1.347592e+01
4,10,100,1.347592e+01
4,10,1,2.422789e+02
4,10,2,3.360135e+01
4,10,3,3.093405e+01
4,10,5,2.100049e+01
4,10,10,1.626176e+01
4,10,20,1.530023e+01
4,10,30,1.530023e+01
4,10,40,1.530023e+01
4,10,50,1.530023e+01
4,10,60,1.525457e+01
4,10,70,1.415579e+01
4,10,80,1.415579e+01
4,10,90,1.415579e+01
4,10,100,1.415579e+01
4,10,1,2.272328e+02
4,10,2,1.044849e+02
4,10,3,3.732013e+01
4,10,5,2.043670e+01
4,10,10,1.746506e+01
4,10,20,1.674567e+01
4,10,30,1.629299e+01
4,10,40,1.521926e+01
4,10,50,1.521926e+01
4,10,60,1.309761e+01
4,10,70,1.309761e+01
4,10,80,1.309761e+01
4,10,90,1.126875e+01
4,10,100,1.126875e+01
