funcid,dim,milestone,error
27,10,1,4.270873e+02
27,10,2,4.165364e+02
27,10,3,4.078285e+02
27,10,5,4.026622e+02
27,10,10,3.985304e+02
27,10,20,3.976811e+02
27,10,30,3.973762e+02
27,10,40,3.971792e+02
27,10,50,3.963173e+02
27,10,60,3.963173e+02
27,10,70,3.963173e+02
27,10,80,3.963173e+02
27,10,90,3.963173e+02
27,10,100,3.963173e+02
27,10,1,4.881402e+02
27,10,2,4.210106e+02
27,10,3,4.127739e+02
27,10,5,4.069898e+02
27,10,10,3.995854e+02
27,10,20,3.976269e+02
27,10,30,3.976269e+02
27,10,40,3.972731e+02
27,10,50,3.962837e+02
27,10,60,3.962837e+02
27,10,70,3.962837e+02
27,10,80,3.962837e+02
27,10,90,3.962270e+02
27,10,100,3.962243e+02
27,10,1,4.593535e+02
27,10,2,4.118942e+02
27,10,3,4.019280e+02
27,10,5,3.997492e+02
27,10,10,3.987765e+02
27,10,20,3.987765e+02
27,10,30,3.982958e+02
27,10,40,3.982958e+02
27,10,50,3.982920e+02
27,10,60,3.982920e+02
27,10,70,3.982920e+02
27,10,80,3.982920e+02
27,10,90,3.982920e+02
27,10,100,3.982920e+02
27,10,1,4.643007e+02
27,10,2,4.155333e+02
27,10,3,4.027778e+02
27,10,5,4.007483e+02
27,10,10,3.981515e+02
27,10,20,3.963191e+02
27,10,30,3.963191e+02
27,10,40,3.955257e+02
27,10,50,3.955257e+02
27,10,60,3.955257e+02
27,10,70,3.955257e+02
27,10,80,3.955257e+02
27,10,90,3.955257e+02
27,10,100,3.955257e+02
27,10,1,4.697762e+02
27,10,2,4.184642e+02
27,10,3,4.045966e+02
27,10,5,4.045966e+02
27,10,10,4.028469e+02
27,10,20,4.024362e+02
27,10,30,4.015808e+02
27,10,40,4.015808e+02
27,10,50,4.013267e+02
27,10,60,4.013267e+02
27,10,70,3.997365e+02
27,10,80,3.973977e+02
27,10,90,3.973977e+02
27,10,100,3.973977e+02
27,10,1,4.196602e+02
27,10,2,4.115506e+02
27,10,3,4.042164e+02
27,10,5,3.991416e+02
27,10,10,3.991416e+02
27,10,20,3.991416e+02
27,10,30,3.991416e+02
27,10,40,3.973118e+02
27,10,50,3.973118e+02
27,10,60,3.973118e+02
27,10,70,3.973118e+02
27,10,80,3.973118e+02
27,10,90,3.973118e+02
27,10,100,3.973118e+02
27,10,1,4.516692e+02
27,10,2,4.128088e+02
27,10,3,4.050126e+02
27,10,5,4.030701e+02
27,10,10,3.986191e+02
27,10,20,3.957885e+02
27,10,30,3.957885e+02
27,10,40,3.957885e+02
27,10,50,3.957885e+02
27,10,60,3.957885e+02
27,10,70,3.957885e+02
27,10,80,3.957885e+02
27,10,90,3.957885e+02
27,10,100,3.957885e+02
27,10,1,4.098611e+02
27,10,2,4.078746e+02
27,10,3,4.055067e+02
27,10,5,4.035329e+02
27,10,10,3.974042e+02
27,10,20,3.974042e+02
27,10,30,3.965899e+02
27,10,40,3.965899e+02
27,10,50,3.964889e+02
27,10,60,3.962145e+02
27,10,70,3.962145e+02
27,10,80,3.962145e+02
27,10,90,3.962145e+02
27,10,100,3.962145e+02
27,10,1,5.044908e+02
27,10,2,4.281815e+02
27,10,3,4.096929e+02
27,10,5,4.035936e+02
27,10,10,4.012891e+02
27,10,20,4.008635e+02
27,10,30,4.008635e+02
27,10,40,4.008635e+02
27,10,50,3.992206e+02
27,10,60,3.992206e+02
27,10,70,3.989340e+02
27,10,80,3.979777e+02
27,10,90,3.979777e+02
27,10,100,3.971873e+02
27,10,1,4.598760e+02
27,10,2,4.107825e+02
27,10,3,4.067967e+02
27,10,5,4.067967e+02
27,10,10,4.004193e+02
27,10,20,3.971883e+02
27,10,30,3.971883e+02
27,10,40,3.971883e+02
27,10,50,3.971883e+02
27,10,60,3.971883e+02
27,10,70,3.971883e+02
27,10,80,3.971883e+02
27,10,90,3.971883e+02
27,10,100,3.971492e+02
