funcid,dim,milestone,error
17,30,1,1.290182e+03
17,30,2,1.290182e+03
17,30,3,1.290182e+03
17,30,5,1.144585e+03
17,30,10,9.816039e+02
17,30,20,4.187478e+02
17,30,30,3.994899e+02
17,30,40,3.752761e+02
17,30,50,3.752761e+02
17,30,60,3.607055e+02
17,30,70,3.413895e+02
17,30,80,3.413895e+02
17,30,90,3.096489e+02
17,30,100,3.096489e+02
17,30,1,7.485142e+02
17,30,2,7.485142e+02
17,30,3,7.343725e+02
17,30,5,6.669011e+02
17,30,10,6.669011e+02
17,30,20,6.669011e+02
17,30,30,6.669011e+02
17,30,40,6.669011e+02
17,30,50,6.669011e+02
17,30,60,6.669011e+02
17,30,70,6.669011e+02
17,30,80,6.669011e+02
17,30,90,6.669011e+02
17,30,100,6.669011e+02
17,30,1,1.340433e+03
17,30,2,1.317008e+03
17,30,3,1.255638e+03
17,30,5,1.122477e+03
17,30,10,1.071407e+03
17,30,20,1.071407e+03
17,30,30,1.052243e+03
17,30,40,1.052243e+03
17,30,50,9.652957e+02
17,30,60,8.156355e+02
17,30,70,8.156355e+02
17,30,80,8.156355e+02
17,30,90,8.156355e+02
17,30,100,8.156355e+02
17,30,1,8.787223e+02
17,30,2,8.787223e+02
17,30,3,8.787223e+02
17,30,5,8.787223e+02
17,30,10,8.508641e+02
17,30,20,8.508641e+02
17,30,30,8.508641e+02
17,30,40,5.638063e+02
17,30,50,4.736838e+02
17,30,60,4.736838e+02
17,30,70,4.710896e+02
17,30,80,4.591309e+02
17,30,90,4.591309e+02
17,30,100,4.591309e+02
17,30,1,1.220400e+03
17,30,2,1.006139e+03
17,30,3,1.006139e+03
17,30,5,1.006139e+03
17,30,10,6.618018e+02
17,30,20,6.618018e+02
17,30,30,6.618018e+02
17,30,40,6.618018e+02
17,30,50,6.618018e+02
17,30,60,5.456360e+02
17,30,70,5.456360e+02
17,30,80,5.456360e+02
17,30,90,5.456360e+02
17,30,100,5.456360e+02
