funcid,dim,milestone,error
1,10,1,2.869651e+09
1,10,2,1.800229e+09
1,10,3,1.146242e+09
1,10,5,4.197303e+08
1,10,10,1.968114e+08
1,10,20,1.968114e+08
1,10,30,1.789721e+08
1,10,40,1.064293e+08
1,10,50,1.064293e+08
1,10,60,1.064293e+08
1,10,70,1.064293e+08
1,10,80,1.064293e+08
1,10,90,1.064293e+08
1,10,100,1.064293e+08
1,10,1,5.622359e+09
1,10,2,4.624513e+08
1,10,3,3.708957e+08
1,10,5,3.708957e+08
1,10,10,3.708957e+08
1,10,20,2.705595e+08
1,10,30,2.705595e+08
1,10,40,2.705595e+08
1,10,50,2.705595e+08
1,10,60,2.705595e+08
1,10,70,2.705595e+08
1,10,80,2.705595e+08
1,10,90,2.705595e+08
1,10,100,2.705595e+08
1,10,1,4.756927e+09
1,10,2,1.998937e+09
1,10,3,8.457403e+08
1,10,5,5.290021e+08
1,10,10,3.953196e+08
1,10,20,2.962412e+08
1,10,30,2.962412e+08
1,10,40,1.260325e+08
1,10,50,1.260325e+08
1,10,60,1.260325e+08
1,10,70,1.260325e+08
1,10,80,1.260325e+08
1,10,90,1.260325e+08
1,10,100,1.260325e+08
1,10,1,4.781712e+09
1,10,2,1.073124e+09
1,10,3,6.798175e+08
1,10,5,5.233649e+08
1,10,10,1.164264e+08
1,10,20,1.164264e+08
1,10,30,1.164264e+08
1,10,40,1.164264e+08
1,10,50,1.164264e+08
1,10,60,1.164264e+08
1,10,70,1.164264e+08
1,10,80,1.164264e+08
1,10,90,1.164264e+08
1,10,100,1.164264e+08
1,10,1,5.463531e+09
1,10,2,1.468165e+09
1,10,3,1.033668e+09
1,10,5,2.232521e+08
1,10,10,1.498574e+08
1,10,20,1.498574e+08
1,10,30,1.498574e+08
1,10,40,1.498574e+08
1,10,50,1.498574e+08
1,10,60,1.498574e+08
1,10,70,1.498574e+08
1,10,80,1.498574e+08
1,10,90,1.498574e+08
1,10,100,1.498574e+08
1,10,1,5.423411e+09
1,10,2,5.658882e+08
1,10,3,3.866961e+08
1,10,5,3.866961e+08
1,10,10,2.342530e+08
1,10,20,2.342530e+08
1,10,30,1.536119e+08
1,10,40,1.536119e+08
1,10,50,1.152751e+08
1,10,60,1.152751e+08
1,10,70,1.152751e+08
1,10,80,1.035878e+08
1,10,90,1.035878e+08
1,10,100,1.035878e+08
1,10,1,1.217295e+09
1,10,2,9.645483e+08
1,10,3,6.482811e+08
1,10,5,4.832621e+08
1,10,10,3.963627e+08
1,10,20,3.949092e+08
1,10,30,3.949092e+08
1,10,40,2.928338e+08
1,10,50,2.928338e+08
1,10,60,1.681978e+08
1,10,70,1.681978e+08
1,10,80,1.669213e+08
1,10,90,1.669213e+08
1,10,100,1.669213e+08
1,10,1,4.483852e+09
1,10,2,8.960753e+08
1,10,3,8.960753e+08
1,10,5,7.556316e+08
1,10,10,5.457585e+08
1,10,20,4.491451e+08
1,10,30,4.266986e+08
1,10,40,3.341116e+08
1,10,50,3.341116e+08
1,10,60,3.341116e+08
1,10,70,3.341116e+08
1,10,80,3.341116e+08
1,10,90,2.978523e+08
1,10,100,2.978523e+08
1,10,1,4.273234e+09
1,10,2,1.904308e+09
1,10,3,4.808155e+08
1,10,5,4.724981e+08
1,10,10,3.913130e+08
1,10,20,2.280766e+08
1,10,30,2.280766e+08
1,10,40,1.690970e+08
1,10,50,1.690970e+08
1,10,60,1.690970e+08
1,10,70,1.346453e+08
1,10,80,1.346453e+08
1,10,90,1.346453e+08
1,10,100,1.346453e+08
1,10,1,3.240804e+09
1,10,2,7.966120e+08
1,10,3,5.407095e+08
1,10,5,5.407095e+08
1,10,10,5.254171e+08
1,10,20,2.561291e+08
1,10,30,2.561291e+08
1,10,40,2.561291e+08
1,10,50,2.332173e+08
1,10,60,2.332173e+08
1,10,70,1.178327e+08
1,10,80,1.178327e+08
1,10,90,1.178327e+08
1,10,100,1.178327e+08
