funcid,dim,milestone,error
29,30,1,2.536587e+03
29,30,2,2.041973e+03
29,30,3,1.505013e+03
29,30,5,1.417194e+03
29,30,10,1.339882e+03
29,30,20,1.155705e+03
29,30,30,1.155705e+03
29,30,40,1.155705e+03
29,30,50,1.155705e+03
29,30,60,1.155705e+03
29,30,70,1.155705e+03
29,30,80,1.155705e+03
29,30,90,1.155705e+03
29,30,100,1.155705e+03
29,30,1,2.375142e+03
29,30,2,1.875176e+03
29,30,3,1.586475e+03
29,30,5,1.473137e+03
29,30,10,1.062176e+03
29,30,20,9.524487e+02
29,30,30,9.183636e+02
29,30,40,9.183636e+02
29,30,50,9.183636e+02
29,30,60,9.183636e+02
29,30,70,9.183636e+02
29,30,80,8.333146e+02
29,30,90,8.333146e+02
29,30,100,8.333146e+02
29,30,1,3.008034e+03
29,30,2,2.191696e+03
29,30,3,2.191696e+03
29,30,5,2.191696e+03
29,30,10,2.191696e+03
29,30,20,2.191696e+03
29,30,30,2.191696e+03
29,30,40,2.191696e+03
29,30,50,2.173037e+03
29,30,60,2.020828e+03
29,30,70,1.964813e+03
29,30,80,1.768071e+03
29,30,90,1.768071e+03
29,30,100,1.768071e+03
29,30,1,1.917515e+03
29,30,2,1.890232e+03
29,30,3,1.761956e+03
29,30,5,1.648903e+03
29,30,10,1.347094e+03
29,30,20,1.347094e+03
29,30,30,1.347094e+03
29,30,40,1.347094e+03
29,30,50,1.347094e+03
29,30,60,1.347094e+03
29,30,70,1.347094e+03
29,30,80,1.347094e+03
29,30,90,1.347094e+03
29,30,100,1.347094e+03
29,30,1,2.458542e+03
29,30,2,1.786070e+03
29,30,3,1.605754e+03
29,30,5,1.605754e+03
29,30,10,1.441647e+03
29,30,20,1.209607e+03
29,30,30,9.253893e+02
29,30,40,9.253893e+02
29,30,50,9.244690e+02
29,30,60,9.231517e+02
29,30,70,8.978093e+02
29,30,80,8.978093e+02
29,30,90,8.978093e+02
29,30,100,8.978093e+02
