funcid,dim,milestone,error
30,10,1,2.189885e+07
30,10,2,2.632235e+06
30,10,3,4.384657e+05
30,10,5,2.912150e+05
30,10,10,8.651311e+04
30,10,20,5.978919e+04
30,10,30,5.978919e+04
30,10,40,5.978919e+04
30,10,50,5.978919e+04
30,10,60,5.978919e+04
30,10,70,3.365194e+04
30,10,80,3.365194e+04
30,10,90,3.365194e+04
30,10,100,3.365194e+04
30,10,1,1.819198e+07
30,10,2,3.738618e+06
30,10,3,1.936301e+06
30,10,5,1.713863e+06
30,10,10,1.699118e+06
30,10,20,1.594941e+06
30,10,30,1.460418e+06
30,10,40,1.080247e+06
30,10,50,1.080247e+06
30,10,60,1.080247e+06
30,10,70,1.080247e+06
30,10,80,1.080247e+06
30,10,90,1.080247e+06
30,10,100,1.080247e+06
30,10,1,3.753688e+06
30,10,2,3.053725e+06
30,10,3,2.702593e+06
30,10,5,1.845089e+06
30,10,10,1.401764e+06
30,10,20,4.360035e+05
30,10,30,1.686257e+05
30,10,40,1.349555e+05
30,10,50,1.043061e+05
30,10,60,8.145059e+04
30,10,70,8.145059e+04
30,10,80,8.145059e+04
30,10,90,8.145059e+04
30,10,100,3.184142e+04
30,10,1,1.558523e+07
30,10,2,1.558523e+07
30,10,3,6.014256e+06
30,10,5,3.051587e+06
30,10,10,3.014049e+06
30,10,20,2.680456e+06
30,10,30,2.546859e+06
30,10,40,2.544705e+06
30,10,50,2.452971e+06
30,10,60,2.452971e+06
30,10,70,2.452971e+06
30,10,80,2.413056e+06
30,10,90,2.413056e+06
30,10,100,2.413056e+06
30,10,1,9.573318e+06
30,10,2,3.741303e+06
30,10,3,1.976376e+06
30,10,5,9.252972e+05
30,10,10,2.536932e+05
30,10,20,1.956976e+05
30,10,30,1.722574e+05
30,10,40,1.722574e+05
30,10,50,1.722574e+05
30,10,60,1.722574e+05
30,10,70,1.722574e+05
30,10,80,1.722574e+05
30,10,90,1.722574e+05
30,10,100,1.722574e+05
30,10,1,2.913630e+07
30,10,2,3.979977e+06
30,10,3,2.952157e+06
30,10,5,2.320392e+06
30,10,10,1.657273e+06
30,10,20,1.588564e+06
30,10,30,1.586307e+06
30,10,40,1.580960e+06
30,10,50,1.580960e+06
30,10,60,1.580960e+06
30,10,70,1.580960e+06
30,10,80,1.486612e+06
30,10,90,7.083615e+05
30,10,100,1.993276e+05
30,10,1,1.153677e+07
30,10,2,4.076785e+06
30,10,3,4.076785e+06
30,10,5,2.183172e+06
30,10,10,1.505978e+06
30,10,20,1.384704e+06
30,10,30,1.365975e+06
30,10,40,1.364678e+06
30,10,50,1.360738e+06
30,10,60,1.353794e+06
30,10,70,1.353794e+06
30,10,80,1.353794e+06
30,10,90,1.353794e+06
30,10,100,1.353794e+06
30,10,1,4.611689e+06
30,10,2,3.245023e+06
30,10,3,2.113471e+06
30,10,5,1.836031e+06
30,10,10,1.715753e+06
30,10,20,1.187063e+06
30,10,30,1.113685e+06
30,10,40,1.113685e+06
30,10,50,1.113685e+06
30,10,60,1.113685e+06
30,10,70,1.113685e+06
30,10,80,1.113685e+06
30,10,90,1.113192e+06
30,10,100,1.113192e+06
30,10,1,1.442288e+07
30,10,2,5.149079e+06
30,10,3,2.531628e+06
30,10,5,2.194387e+05
30,10,10,1.284770e+05
30,10,20,3.884693e+04
30,10,30,3.884693e+04
30,10,40,3.884693e+04
30,10,50,3.884693e+04
30,10,60,3.487498e+04
30,10,70,3.487498e+04
30,10,80,3.487498e+04
30,10,90,3.487498e+04
30,10,100,3.487498e+04
30,10,1,9.614519e+06
30,10,2,3.213058e+06
30,10,3,1.832671e+06
30,10,5,1.219782e+05
30,10,10,1.029414e+05
30,10,20,3.630737e+04
30,10,30,3.630737e+04
30,10,40,3.630737e+04
30,10,50,3.327688e+04
30,10,60,3.227636e+04
30,10,70,3.227636e+04
30,10,80,3.227636e+04
30,10,90,3.227636e+04
30,10,100,2.441171e+04
