funcid,dim,milestone,error
3,10,1,2.159594e+04
3,10,2,1.228788e+04
3,10,3,7.083443e+03
3,10,5,3.518688e+03
3,10,10,1.000681e+03
3,10,20,2.572492e+02
3,10,30,2.572492e+02
3,10,40,2.572492e+02
3,10,50,2.572492e+02
3,10,60,1.324148e+02
3,10,70,1.324148e+02
3,10,80,1.324148e+02
3,10,90,1.324148e+02
3,10,100,1.324148e+02
3,10,1,1.521055e+04
3,10,2,4.826478e+03
3,10,3,3.328369e+03
3,10,5,5.963172e+02
3,10,10,4.399920e+02
3,10,20,4.081205e+02
3,10,30,4.081205e+02
3,10,40,4.081205e+02
3,10,50,4.081205e+02
3,10,60,4.081205e+02
3,10,70,2.674148e+02
3,10,80,2.674148e+02
3,10,90,2.674148e+02
3,10,100,2.674148e+02
3,10,1,3.117513e+04
3,10,2,2.338488e+04
3,10,3,1.454903e+04
3,10,5,6.115330e+03
3,10,10,1.815999e+03
3,10,20,4.639223e+02
3,10,30,2.819086e+02
3,10,40,2.813054e+02
3,10,50,2.813054e+02
3,10,60,2.813054e+02
3,10,70,2.813054e+02
3,10,80,2.795437e+02
3,10,90,1.690595e+02
3,10,100,1.690595e+02
3,10,1,3.870885e+04
3,10,2,2.192693e+04
3,10,3,1.332368e+04
3,10,5,3.776172e+03
3,10,10,8.086695e+02
3,10,20,6.370842e+02
3,10,30,3.076517e+02
3,10,40,2.707981e+02
3,10,50,2.499518e+02
3,10,60,2.499518e+02
3,10,70,2.499518e+02
3,10,80,2.499518e+02
3,10,90,2.499518e+02
3,10,100,2.499518e+02
3,10,1,2.261916e+04
3,10,2,7.404951e+03
3,10,3,1.892895e+03
3,10,5,1.892895e+03
3,10,10,1.446626e+03
3,10,20,6.481557e+02
3,10,30,6.481557e+02
3,10,40,5.889217e+02
3,10,50,5.037994e+02
3,10,60,5.037994e+02
3,10,70,5.037994e+02
3,10,80,3.433084e+02
3,10,90,3.204943e+02
3,10,100,3.078629e+02
3,10,1,3.119048e+04
3,10,2,1.383638e+04
3,10,3,5.459996e+03
3,10,5,2.118049e+03
3,10,10,8.044711e+02
3,10,20,3.626946e+02
3,10,30,3.626946e+02
3,10,40,3.626946e+02
3,10,50,3.626946e+02
3,10,60,3.626946e+02
3,10,70,3.626946e+02
3,10,80,2.444736e+02
3,10,90,2.444736e+02
3,10,100,2.444736e+02
3,10,1,2.565451e+04
3,10,2,1.533953e+04
3,10,3,6.606775e+03
3,10,5,2.342115e+03
3,10,10,7.633307e+02
3,10,20,5.306107e+02
3,10,30,5.306107e+02
3,10,40,4.615975e+02
3,10,50,4.615975e+02
3,10,60,4.504424e+02
3,10,70,3.240951e+02
3,10,80,3.240951e+02
3,10,90,3.240951e+02
3,10,100,3.240951e+02
3,10,1,2.396422e+04
3,10,2,7.249843e+03
3,10,3,3.791122e+03
3,10,5,1.777374e+03
3,10,10,6.303803e+02
3,10,20,2.348428e+02
3,10,30,2.348428e+02
3,10,40,2.348428e+02
3,10,50,2.348428e+02
3,10,60,2.348428e+02
3,10,70,2.348428e+02
3,10,80,2.348428e+02
3,10,90,2.019826e+02
3,10,100,2.019826e+02
3,10,1,1.199536e+04
3,10,2,7.363093e+03
3,10,3,6.783304e+03
3,10,5,3.171317e+03
3,10,10,9.688688e+02
3,10,20,7.868467e+02
3,10,30,5.440533e+02
3,10,40,5.235956e+02
3,10,50,4.594484e+02
3,10,60,4.466118e+02
3,10,70,4.466118e+02
3,10,80,4.466118e+02
3,10,90,4.355208e+02
3,10,100,4.355208e+02
3,10,1,3.253496e+04
3,10,2,2.993650e+04
3,10,3,1.003648e+04
3,10,5,2.314259e+03
3,10,10,7.717830e+02
3,10,20,5.101259e+02
3,10,30,2.677383e+02
3,10,40,2.677383e+02
3,10,50,2.640887e+02
3,10,60,2.640887e+02
3,10,70,2.640887e+02
3,10,80,2.640887e+02
3,10,90,2.640887e+02
3,10,100,2.640887e+02
