funcid,dim,milestone,error
25,10,1,6.046790e+02
25,10,2,5.218095e+02
25,10,3,4.849426e+02
25,10,5,4.718712e+02
25,10,10,4.624643e+02
25,10,20,4.563089e+02
25,10,30,4.547627e+02
25,10,40,4.532658e+02
25,10,50,4.532658e+02
25,10,60,4.532658e+02
25,10,70,4.532658e+02
25,10,80,4.528049e+02
25,10,90,4.528049e+02
25,10,100,4.528049e+02
25,10,1,6.026090e+02
25,10,2,5.019977e+02
25,10,3,4.760297e+02
25,10,5,4.610868e+02
25,10,10,4.590696e+02
25,10,20,4.562476e+02
25,10,30,4.543905e+02
25,10,40,4.538091e+02
25,10,50,4.537794e+02
25,10,60,4.537794e+02
25,10,70,4.529936e+02
25,10,80,4.526951e+02
25,10,90,4.526951e+02
25,10,100,4.494892e+02
25,10,1,5.814135e+02
25,10,2,5.146641e+02
25,10,3,4.744835e+02
25,10,5,4.744835e+02
25,10,10,4.530874e+02
25,10,20,4.530874e+02
25,10,30,4.513105e+02
25,10,40,4.513105e+02
25,10,50,4.513105e+02
25,10,60,4.513105e+02
25,10,70,4.513105e+02
25,10,80,4.513105e+02
25,10,90,4.513105e+02
25,10,100,4.513105e+02
25,10,1,6.474758e+02
25,10,2,5.380191e+02
25,10,3,4.856995e+02
25,10,5,4.652135e+02
25,10,10,4.598340e+02
25,10,20,4.584780e+02
25,10,30,4.473219e+02
25,10,40,4.473219e+02
25,10,50,4.473219e+02
25,10,60,4.441463e+02
25,10,70,4.416777e+02
25,10,80,4.307063e+02
25,10,90,4.307063e+02
25,10,100,4.307063e+02
25,10,1,5.695467e+02
25,10,2,4.824568e+02
25,10,3,4.824568e+02
25,10,5,4.577712e+02
25,10,10,4.527147e+02
25,10,20,4.523408e+02
25,10,30,4.523408e+02
25,10,40,4.523408e+02
25,10,50,4.523408e+02
25,10,60,4.523408e+02
25,10,70,4.516728e+02
25,10,80,4.516728e+02
25,10,90,4.516728e+02
25,10,100,4.516728e+02
25,10,1,6.678737e+02
25,10,2,4.993102e+02
25,10,3,4.677717e+02
25,10,5,4.614777e+02
25,10,10,4.583480e+02
25,10,20,4.559421e+02
25,10,30,4.559421e+02
25,10,40,4.472426e+02
25,10,50,4.472426e+02
25,10,60,4.425890e+02
25,10,70,4.425890e+02
25,10,80,4.425890e+02
25,10,90,4.425890e+02
25,10,100,4.425890e+02
25,10,1,6.833435e+02
25,10,2,4.975319e+02
25,10,3,4.665236e+02
25,10,5,4.665236e+02
25,10,10,4.620604e+02
25,10,20,4.571785e+02
25,10,30,4.571785e+02
25,10,40,4.532561e+02
25,10,50,4.523384e+02
25,10,60,4.462907e+02
25,10,70,4.462907e+02
25,10,80,4.462907e+02
25,10,90,4.462168e+02
25,10,100,4.462168e+02
25,10,1,6.524145e+02
25,10,2,4.911174e+02
25,10,3,4.657397e+02
25,10,5,4.579791e+02
25,10,10,4.579791e+02
25,10,20,4.579791e+02
25,10,30,4.579791e+02
25,10,40,4.568837e+02
25,10,50,4.568837e+02
25,10,60,4.543776e+02
25,10,70,4.543776e+02
25,10,80,4.543776e+02
25,10,90,4.543776e+02
25,10,100,4.543776e+02
25,10,1,7.262901e+02
25,10,2,5.492155e+02
25,10,3,5.045122e+02
25,10,5,4.709476e+02
25,10,10,4.576797e+02
25,10,20,4.576797e+02
25,10,30,4.576797e+02
25,10,40,4.553135e+02
25,10,50,4.553135e+02
25,10,60,4.553135e+02
25,10,70,4.539155e+02
25,10,80,4.539155e+02
25,10,90,4.539155e+02
25,10,100,4.539155e+02
25,10,1,6.479098e+02
25,10,2,5.541940e+02
25,10,3,4.830613e+02
25,10,5,4.808037e+02
25,10,10,4.605997e+02
25,10,20,4.500407e+02
25,10,30,4.486705e+02
25,10,40,4.486705e+02
25,10,50,4.486705e+02
25,10,60,4.486202e+02
25,10,70,4.486202e+02
25,10,80,4.486202e+02
25,10,90,4.469733e+02
25,10,100,4.469733e+02
