funcid,dim,milestone,error
26,30,1,4.822194e+03
26,30,2,3.890920e+03
26,30,3,3.461673e+03
26,30,5,3.297966e+03
26,30,10,3.297966e+03
26,30,20,3.297966e+03
26,30,30,3.297966e+03
26,30,40,3.297966e+03
26,30,50,3.297966e+03
26,30,60,3.297966e+03
26,30,70,3.297966e+03
26,30,80,3.146552e+03
26,30,90,3.146552e+03
26,30,100,3.146552e+03
26,30,1,4.117869e+03
26,30,2,4.117869e+03
26,30,3,4.117869e+03
26,30,5,3.942331e+03
26,30,10,3.722612e+03
26,30,20,3.683751e+03
26,30,30,3.683751e+03
26,30,40,3.683751e+03
26,30,50,3.683751e+03
26,30,60,3.683751e+03
26,30,70,3.683751e+03
26,30,80,3.683751e+03
26,30,90,3.649706e+03
26,30,100,3.407296e+03
26,30,1,4.142243e+03
26,30,2,3.927320e+03
26,30,3,3.927320e+03
26,30,5,3.706728e+03
26,30,10,3.379767e+03
26,30,20,3.379767e+03
26,30,30,3.379767e+03
26,30,40,3.379767e+03
26,30,50,3.379767e+03
26,30,60,3.379767e+03
26,30,70,3.379767e+03
26,30,80,3.379767e+03
26,30,90,3.379767e+03
26,30,100,3.371263e+03
26,30,1,4.820441e+03
26,30,2,4.026283e+03
26,30,3,3.816149e+03
26,30,5,3.816149e+03
26,30,10,3.743057e+03
26,30,20,3.743057e+03
26,30,30,3.743057e+03
26,30,40,3.743057e+03
26,30,50,3.743057e+03
26,30,60,3.743057e+03
26,30,70,3.743057e+03
26,30,80,3.743057e+03
26,30,90,3.743057e+03
26,30,100,3.743057e+03
26,30,1,4.116161e+03
26,30,2,4.025659e+03
26,30,3,3.562819e+03
26,30,5,3.562819e+03
26,30,10,3.562819e+03
26,30,20,3.409835e+03
26,30,30,3.407651e+03
26,30,40,3.350195e+03
26,30,50,3.350195e+03
26,30,60,3.350195e+03
26,30,70,3.350195e+03
26,30,80,3.259738e+03
26,30,90,3.259738e+03
26,30,100,3.219050e+03
