funcid,dim,milestone,error
20,30,1,1.207873e+03
20,30,2,1.103901e+03
20,30,3,7.951693e+02
20,30,5,7.951693e+02
20,30,10,7.205340e+02
20,30,20,7.205340e+02
20,30,30,6.219347e+02
20,30,40,5.877729e+02
20,30,50,5.877729e+02
20,30,60,5.877729e+02
20,30,70,4.640439e+02
20,30,80,4.320284e+02
20,30,90,4.320284e+02
20,30,100,4.320284e+02
20,30,1,1.375163e+03
20,30,2,1.046506e+03
20,30,3,9.634238e+02
20,30,5,9.634238e+02
20,30,10,9.634238e+02
20,30,20,8.722630e+02
20,30,30,8.722630e+02
20,30,40,8.722630e+02
20,30,50,8.722630e+02
20,30,60,8.722630e+02
20,30,70,8.722630e+02
20,30,80,8.722630e+02
20,30,90,8.722630e+02
20,30,100,8.722630e+02
20,30,1,1.173824e+03
20,30,2,7.799653e+02
20,30,3,5.799963e+02
20,30,5,4.606328e+02
20,30,10,4.606328e+02
20,30,20,4.606328e+02
20,30,30,4.606328e+02
20,30,40,4.606328e+02
20,30,50,4.606328e+02
20,30,60,4.585728e+02
20,30,70,4.585728e+02
20,30,80,4.323894e+02
20,30,90,4.323894e+02
20,30,100,4.323894e+02
20,30,1,1.147182e+03
20,30,2,9.822696e+02
20,30,3,7.731946e+02
20,30,5,7.731946e+02
20,30,10,7.731946e+02
20,30,20,7.731946e+02
20,30,30,7.731946e+02
20,30,40,7.731946e+02
20,30,50,7.731946e+02
20,30,60,7.731946e+02
20,30,70,7.731946e+02
20,30,80,7.731946e+02
20,30,90,7.731946e+02
20,30,100,7.731946e+02
20,30,1,1.068063e+03
20,30,2,9.636779e+02
20,30,3,9.435555e+02
20,30,5,9.153336e+02
20,30,10,6.998006e+02
20,30,20,6.998006e+02
20,30,30,6.998006e+02
20,30,40,6.998006e+02
20,30,50,6.998006e+02
20,30,60,6.916387e+02
20,30,70,6.916387e+02
20,30,80,6.916387e+02
20,30,90,6.688556e+02
20,30,100,6.688556e+02
