funcid,dim,milestone,error
10,10,1,1.721431e+03
10,10,2,1.721431e+03
10,10,3,1.721431e+03
10,10,5,1.721431e+03
10,10,10,1.721431e+03
10,10,20,1.544205e+03
10,10,30,1.544205e+03
10,10,40,1.193826e+03
10,10,50,1.193826e+03
10,10,60,1.193826e+03
10,10,70,1.193826e+03
10,10,80,1.081234e+03
10,10,90,1.081234e+03
10,10,100,1.081234e+03
10,10,1,1.938605e+03
10,10,2,1.938605e+03
10,10,3,1.649893e+03
10,10,5,1.019815e+03
10,10,10,1.019815e+03
10,10,20,1.019815e+03
10,10,30,1.019815e+03
10,10,40,1.019815e+03
10,10,50,1.019815e+03
10,10,60,1.019815e+03
10,10,70,1.019815e+03
10,10,80,1.019815e+03
10,10,90,1.019815e+03
10,10,100,1.019815e+03
10,10,1,1.701576e+03
10,10,2,1.701576e+03
10,10,3,1.685534e+03
10,10,5,1.388616e+03
10,10,10,1.388616e+03
10,10,20,9.201803e+02
10,10,30,8.174585e+02
10,10,40,7.383816e+02
10,10,50,6.473118e+02
10,10,60,6.473118e+02
10,10,70,6.473118e+02
10,10,80,6.473118e+02
10,10,90,6.473118e+02
10,10,100,6.473118e+02
10,10,1,2.156239e+03
10,10,2,1.695225e+03
10,10,3,1.416799e+03
10,10,5,1.416799e+03
10,10,10,1.400441e+03
10,10,20,1.400441e+03
10,10,30,1.047324e+03
10,10,40,9.868594e+02
10,10,50,9.868594e+02
10,10,60,9.868594e+02
10,10,70,9.868594e+02
10,10,80,9.868594e+02
10,10,90,9.868594e+02
10,10,100,9.868594e+02
10,10,1,2.028299e+03
10,10,2,2.028299e+03
10,10,3,2.028299e+03
10,10,5,2.028299e+03
10,10,10,1.677249e+03
10,10,20,1.677249e+03
10,10,30,1.677249e+03
10,10,40,1.677249e+03
10,10,50,1.677249e+03
10,10,60,1.361805e+03
10,10,70,1.361805e+03
10,10,80,1.361805e+03
10,10,90,1.361805e+03
10,10,100,1.361805e+03
10,10,1,2.078526e+03
10,10,2,2.078526e+03
10,10,3,1.729934e+03
10,10,5,1.729934e+03
10,10,10,1.458373e+03
10,10,20,1.204809e+03
10,10,30,1.091485e+03
10,10,40,1.091485e+03
10,10,50,1.091485e+03
10,10,60,1.091485e+03
10,10,70,1.049760e+03
10,10,80,1.049760e+03
10,10,90,1.049760e+03
10,10,100,7.761411e+02
10,10,1,2.335678e+03
10,10,2,2.259300e+03
10,10,3,1.727388e+03
10,10,5,1.389086e+03
10,10,10,1.389086e+03
10,10,20,1.389086e+03
10,10,30,1.273012e+03
10,10,40,1.205750e+03
10,10,50,1.202535e+03
10,10,60,1.202535e+03
10,10,70,1.202535e+03
10,10,80,1.141370e+03
10,10,90,1.141370e+03
10,10,100,1.138843e+03
10,10,1,2.059404e+03
10,10,2,2.018713e+03
10,10,3,1.955207e+03
10,10,5,1.788066e+03
10,10,10,1.612307e+03
10,10,20,1.553584e+03
10,10,30,1.224996e+03
10,10,40,1.224996e+03
10,10,50,1.224996e+03
10,10,60,1.224996e+03
10,10,70,1.224996e+03
10,10,80,1.224996e+03
10,10,90,1.224996e+03
10,10,100,1.224996e+03
10,10,1,1.954869e+03
10,10,2,1.891145e+03
10,10,3,1.891145e+03
10,10,5,1.891145e+03
10,10,10,1.544494e+03
10,10,20,1.466285e+03
10,10,30,1.388378e+03
10,10,40,1.386918e+03
10,10,50,1.331283e+03
10,10,60,1.173741e+03
10,10,70,1.173741e+03
10,10,80,1.173741e+03
10,10,90,1.173741e+03
10,10,100,1.173741e+03
10,10,1,1.799634e+03
10,10,2,1.799634e+03
10,10,3,1.623364e+03
10,10,5,1.623364e+03
10,10,10,1.623364e+03
10,10,20,1.513918e+03
10,10,30,1.508167e+03
10,10,40,1.386081e+03
10,10,50,1.386081e+03
10,10,60,1.093477e+03
10,10,70,1.093477e+03
10,10,80,1.093477e+03
10,10,90,1.063176e+03
10,10,100,1.063176e+03
