funcid,dim,milestone,error
18,10,1,6.192656e+06
18,10,2,2.459721e+06
18,10,3,6.948995e+04
18,10,5,6.948995e+04
18,10,10,6.948995e+04
18,10,20,6.912988e+04
18,10,30,6.912988e+04
18,10,40,6.079496e+04
18,10,50,6.079496e+04
18,10,60,3.647372e+04
18,10,70,3.647372e+04
18,10,80,3.647372e+04
18,10,90,3.647372e+04
18,10,100,3.647372e+04
18,10,1,2.863551e+07
18,10,2,2.660318e+05
18,10,3,2.660318e+05
18,10,5,2.660318e+05
18,10,10,7.028541e+04
18,10,20,7.028541e+04
18,10,30,4.428801e+04
18,10,40,4.428801e+04
18,10,50,4.379783e+04
18,10,60,4.379783e+04
18,10,70,4.379783e+04
18,10,80,4.379783e+04
18,10,90,4.379783e+04
18,10,100,4.379783e+04
18,10,1,7.099216e+06
18,10,2,2.238331e+06
18,10,3,1.940011e+06
18,10,5,1.940011e+06
18,10,10,2.556564e+05
18,10,20,2.556564e+05
18,10,30,1.146320e+04
18,10,40,1.146320e+04
18,10,50,1.146320e+04
18,10,60,1.146320e+04
18,10,70,1.146320e+04
18,10,80,1.146320e+04
18,10,90,1.146320e+04
18,10,100,1.146320e+04
18,10,1,3.776047e+05
18,10,2,1.897592e+05
18,10,3,1.897592e+05
18,10,5,1.897592e+05
18,10,10,1.897592e+05
18,10,20,1.680893e+04
18,10,30,1.680893e+04
18,10,40,1.680893e+04
18,10,50,1.680893e+04
18,10,60,1.680893e+04
18,10,70,1.680893e+04
18,10,80,1.680893e+04
18,10,90,1.680893e+04
18,10,100,1.680893e+04
18,10,1,1.324981e+06
18,10,2,1.324981e+06
18,10,3,3.175936e+05
18,10,5,4.293151e+04
18,10,10,4.293151e+04
18,10,20,4.293151e+04
18,10,30,4.293151e+04
18,10,40,4.293151e+04
18,10,50,4.293151e+04
18,10,60,4.293151e+04
18,10,70,4.293151e+04
18,10,80,4.293151e+04
18,10,90,4.293151e+04
18,10,100,4.293151e+04
18,10,1,2.925480e+06
18,10,2,9.591963e+04
18,10,3,9.591963e+04
18,10,5,9.591963e+04
18,10,10,9.591963e+04
18,10,20,9.591963e+04
18,10,30,9.591963e+04
18,10,40,9.591963e+04
18,10,50,9.591963e+04
18,10,60,9.591963e+04
18,10,70,2.137367e+04
18,10,80,2.137367e+04
18,10,90,2.137367e+04
18,10,100,2.137367e+04
18,10,1,1.965498e+07
18,10,2,6.822227e+06
18,10,3,4.480777e+06
18,10,5,1.025154e+05
18,10,10,1.025154e+05
18,10,20,1.025154e+05
18,10,30,1.025154e+05
18,10,40,4.207332e+04
18,10,50,4.207332e+04
18,10,60,2.002998e+04
18,10,70,2.002998e+04
18,10,80,2.002998e+04
18,10,90,2.002998e+04
18,10,100,2.002998e+04
18,10,1,4.250022e+07
18,10,2,7.447632e+05
18,10,3,7.447632e+05
18,10,5,7.447632e+05
18,10,10,2.512802e+04
18,10,20,2.512802e+04
18,10,30,2.512802e+04
18,10,40,2.512802e+04
18,10,50,1.825955e+04
18,10,60,1.825955e+04
18,10,70,1.825955e+04
18,10,80,1.825955e+04
18,10,90,1.825955e+04
18,10,100,1.825955e+04
18,10,1,2.582483e+07
18,10,2,7.310267e+05
18,10,3,7.310267e+05
18,10,5,2.389105e+05
18,10,10,2.323604e+05
18,10,20,3.833135e+04
18,10,30,3.833135e+04
18,10,40,3.833135e+04
18,10,50,3.833135e+04
18,10,60,3.833135e+04
18,10,70,3.833135e+04
18,10,80,3.833135e+04
18,10,90,3.833135e+04
18,10,100,3.833135e+04
18,10,1,4.167828e+06
18,10,2,1.349119e+06
18,10,3,4.227226e+05
18,10,5,1.408652e+05
18,10,10,1.320736e+05
18,10,20,4.805553e+04
18,10,30,4.805553e+04
18,10,40,4.805553e+04
18,10,50,4.115782e+04
18,10,60,4.115782e+04
18,10,70,4.115782e+04
18,10,80,3.780122e+04
18,10,90,3.780122e+04
18,10,100,3.487140e+04
