funcid,dim,milestone,error
28,30,1,1.872796e+03
28,30,2,9.925413e+02
28,30,3,9.552268e+02
28,30,5,8.652875e+02
28,30,10,8.215502e+02
28,30,20,8.083212e+02
28,30,30,8.083212e+02
28,30,40,7.054580e+02
28,30,50,7.054580e+02
28,30,60,7.054580e+02
28,30,70,7.054580e+02
28,30,80,7.054580e+02
28,30,90,7.054580e+02
28,30,100,7.054580e+02
28,30,1,1.573743e+03
28,30,2,9.342374e+02
28,30,3,8.257373e+02
28,30,5,8.089057e+02
28,30,10,7.806565e+02
28,30,20,7.665382e+02
28,30,30,7.665382e+02
28,30,40,7.665382e+02
28,30,50,7.665382e+02
28,30,60,7.665382e+02
28,30,70,7.554407e+02
28,30,80,7.554407e+02
28,30,90,7.554407e+02
28,30,100,7.403997e+02
28,30,1,1.390407e+03
28,30,2,7.533256e+02
28,30,3,7.353396e+02
28,30,5,7.046183e+02
28,30,10,6.921134e+02
28,30,20,6.921134e+02
28,30,30,6.838705e+02
28,30,40,6.838705e+02
28,30,50,6.262616e+02
28,30,60,6.262616e+02
28,30,70,6.262616e+02
28,30,80,6.262616e+02
28,30,90,6.262616e+02
28,30,100,6.262616e+02
28,30,1,1.328498e+03
28,30,2,9.612157e+02
28,30,3,9.612157e+02
28,30,5,9.161686e+02
28,30,10,8.304901e+02
28,30,20,7.879395e+02
28,30,30,7.879395e+02
28,30,40,7.766727e+02
28,30,50,7.766727e+02
28,30,60,7.766727e+02
28,30,70,7.766727e+02
28,30,80,7.766727e+02
28,30,90,7.766727e+02
28,30,100,7.766727e+02
28,30,1,1.784859e+03
28,30,2,8.752380e+02
28,30,3,8.752380e+02
28,30,5,8.399045e+02
28,30,10,7.454181e+02
28,30,20,7.165774e+02
28,30,30,7.081772e+02
28,30,40,6.571856e+02
28,30,50,6.411258e+02
28,30,60,6.411258e+02
28,30,70,6.411258e+02
28,30,80,6.411258e+02
28,30,90,6.411258e+02
28,30,100,6.411258e+02
