funcid,dim,milestone,error
22,10,1,3.536449e+02
22,10,2,2.182340e+02
22,10,3,1.552784e+02
22,10,5,1.435816e+02
22,10,10,1.320405e+02
22,10,20,1.320405e+02
22,10,30,1.279112e+02
22,10,40,1.279112e+02
22,10,50,1.266176e+02
22,10,60,1.266176e+02
22,10,70,1.266176e+02
22,10,80,1.266176e+02
22,10,90,1.266176e+02
22,10,100,1.266176e+02
22,10,1,3.570729e+02
22,10,2,1.927272e+02
22,10,3,1.636430e+02
22,10,5,1.356643e+02
22,10,10,1.328166e+02
22,10,20,1.328166e+02
22,10,30,1.211793e+02
22,10,40,1.211793e+02
22,10,50,1.211793e+02
22,10,60,1.211793e+02
22,10,70,1.211793e+02
22,10,80,1.211793e+02
22,10,90,1.211793e+02
22,10,100,1.211793e+02
22,10,1,7.624848e+02
22,10,2,2.673899e+02
22,10,3,1.908019e+02
22,10,5,1.563768e+02
22,10,10,1.360160e+02
22,10,20,1.325788e+02
22,10,30,1.325788e+02
22,10,40,1.325788e+02
22,10,50,1.325788e+02
22,10,60,1.301629e+02
22,10,70,1.301629e+02
22,10,80,1.282085e+02
22,10,90,1.181157e+02
22,10,100,1.181157e+02
22,10,1,5.417785e+02
22,10,2,2.130951e+02
22,10,3,1.857328e+02
22,10,5,1.269867e+02
22,10,10,1.269867e+02
22,10,20,1.269867e+02
22,10,30,1.269867e+02
22,10,40,1.269867e+02
22,10,50,1.245950e+02
22,10,60,1.228169e+02
22,10,70,1.228169e+02
22,10,80,1.228169e+02
22,10,90,1.228169e+02
22,10,100,1.228169e+02
22,10,1,8.402664e+02
22,10,2,2.132902e+02
22,10,3,1.749113e+02
22,10,5,1.509725e+02
22,10,10,1.277599e+02
22,10,20,1.277599e+02
22,10,30,1.265615e+02
22,10,40,1.265615e+02
22,10,50,1.262851e+02
22,10,60,1.262851e+02
22,10,70,1.262851e+02
22,10,80,1.262851e+02
22,10,90,1.262851e+02
22,10,100,1.243393e+02
22,10,1,3.446484e+02
22,10,2,2.261378e+02
22,10,3,1.790687e+02
22,10,5,1.332578e+02
22,10,10,1.332578e+02
22,10,20,1.218661e+02
22,10,30,1.218661e+02
22,10,40,1.218661e+02
22,10,50,1.218661e+02
22,10,60,1.218661e+02
22,10,70,1.218661e+02
22,10,80,1.218661e+02
22,10,90,1.218661e+02
22,10,100,1.218661e+02
22,10,1,4.415321e+02
22,10,2,1.996904e+02
22,10,3,1.523173e+02
22,10,5,1.523173e+02
22,10,10,1.297381e+02
22,10,20,1.297381e+02
22,10,30,1.297381e+02
22,10,40,1.297381e+02
22,10,50,1.297381e+02
22,10,60,1.297381e+02
22,10,70,1.297381e+02
22,10,80,1.273781e+02
22,10,90,1.273781e+02
22,10,100,1.273781e+02
22,10,1,5.993453e+02
22,10,2,2.154592e+02
22,10,3,1.849040e+02
22,10,5,1.239760e+02
22,10,10,1.239760e+02
22,10,20,1.239760e+02
22,10,30,1.239760e+02
22,10,40,1.239760e+02
22,10,50,1.239760e+02
22,10,60,1.215748e+02
22,10,70,1.215748e+02
22,10,80,1.215748e+02
22,10,90,1.215748e+02
22,10,100,1.215748e+02
22,10,1,4.694648e+02
22,10,2,2.173646e+02
22,10,3,1.752379e+02
22,10,5,1.456336e+02
22,10,10,1.365513e+02
22,10,20,1.334256e+02
22,10,30,1.247240e+02
22,10,40,1.247240e+02
22,10,50,1.242407e+02
22,10,60,1.242407e+02
22,10,70,1.242407e+02
22,10,80,1.242407e+02
22,10,90,1.193965e+02
22,10,100,1.193965e+02
22,10,1,5.850975e+02
22,10,2,2.383441e+02
22,10,3,1.555229e+02
22,10,5,1.534844e+02
22,10,10,1.384249e+02
22,10,20,1.379167e+02
22,10,30,1.325921e+02
22,10,40,1.325921e+02
22,10,50,1.325921e+02
22,10,60,1.312072e+02
22,10,70,1.312072e+02
22,10,80,1.249216e+02
22,10,90,1.249216e+02
22,10,100,1.210831e+02
