funcid,dim,milestone,error
11,30,1,4.149086e+03
11,30,2,1.048293e+03
11,30,3,8.001902e+02
11,30,5,6.471454e+02
11,30,10,6.383490e+02
11,30,20,5.395388e+02
11,30,30,4.595633e+02
11,30,40,4.595633e+02
11,30,50,4.478656e+02
11,30,60,4.478656e+02
11,30,70,4.478656e+02
11,30,80,4.478656e+02
11,30,90,4.478656e+02
11,30,100,4.478656e+02
11,30,1,3.815765e+03
11,30,2,8.891030e+02
11,30,3,6.515320e+02
11,30,5,5.915291e+02
11,30,10,4.116378e+02
11,30,20,4.116378e+02
11,30,30,4.116378e+02
11,30,40,4.116378e+02
11,30,50,4.116378e+02
11,30,60,4.116378e+02
11,30,70,4.116378e+02
11,30,80,4.116378e+02
11,30,90,4.116378e+02
11,30,100,4.116378e+02
11,30,1,2.740284e+03
11,30,2,1.073522e+03
11,30,3,9.041733e+02
11,30,5,7.678148e+02
11,30,10,6.437489e+02
11,30,20,5.035730e+02
11,30,30,5.035730e+02
11,30,40,5.035730e+02
11,30,50,5.035730e+02
11,30,60,5.035730e+02
11,30,70,5.035730e+02
11,30,80,5.035730e+02
11,30,90,5.035730e+02
11,30,100,5.035730e+02
11,30,1,2.892256e+03
11,30,2,1.237213e+03
11,30,3,8.274994e+02
11,30,5,7.631745e+02
11,30,10,7.631745e+02
11,30,20,6.202330e+02
11,30,30,6.093637e+02
11,30,40,6.093637e+02
11,30,50,6.093637e+02
11,30,60,5.848228e+02
11,30,70,5.848228e+02
11,30,80,5.848228e+02
11,30,90,5.848228e+02
11,30,100,5.848228e+02
11,30,1,3.295004e+03
11,30,2,1.269259e+03
11,30,3,8.396216e+02
11,30,5,8.105711e+02
11,30,10,8.105711e+02
11,30,20,7.641424e+02
11,30,30,5.531922e+02
11,30,40,5.406142e+02
11,30,50,5.406142e+02
11,30,60,5.406142e+02
11,30,70,5.319139e+02
11,30,80,4.444550e+02
11,30,90,4.444550e+02
11,30,100,4.444550e+02
