funcid,dim,milestone,error
24,10,1,3.863305e+02
24,10,2,2.135785e+02
24,10,3,2.012345e+02
24,10,5,1.889628e+02
24,10,10,1.630347e+02
24,10,20,1.569694e+02
24,10,30,1.569694e+02
24,10,40,1.569694e+02
24,10,50,1.569694e+02
24,10,60,1.569694e+02
24,10,70,1.569694e+02
24,10,80,1.569694e+02
24,10,90,1.569694e+02
24,10,100,1.569694e+02
24,10,1,4.118668e+02
24,10,2,3.975222e+02
24,10,3,3.838806e+02
24,10,5,3.838806e+02
24,10,10,3.684206e+02
24,10,20,3.684206e+02
24,10,30,3.684206e+02
24,10,40,3.684206e+02
24,10,50,3.684206e+02
24,10,60,3.684206e+02
24,10,70,3.684206e+02
24,10,80,3.635150e+02
24,10,90,3.635150e+02
24,10,100,3.635150e+02
24,10,1,3.994975e+02
24,10,2,3.994975e+02
24,10,3,3.979324e+02
24,10,5,3.821719e+02
24,10,10,3.821719e+02
24,10,20,3.751477e+02
24,10,30,3.751477e+02
24,10,40,3.751477e+02
24,10,50,3.751477e+02
24,10,60,3.751477e+02
24,10,70,3.751477e+02
24,10,80,3.751477e+02
24,10,90,3.751477e+02
24,10,100,3.751477e+02
24,10,1,4.183465e+02
24,10,2,3.339787e+02
24,10,3,2.252572e+02
24,10,5,1.586422e+02
24,10,10,1.458356e+02
24,10,20,1.339010e+02
24,10,30,1.325315e+02
24,10,40,1.276400e+02
24,10,50,1.276400e+02
24,10,60,1.267151e+02
24,10,70,1.251460e+02
24,10,80,1.250875e+02
24,10,90,1.250875e+02
24,10,100,1.250875e+02
24,10,1,4.288309e+02
24,10,2,4.124675e+02
24,10,3,4.008444e+02
24,10,5,3.752764e+02
24,10,10,3.703503e+02
24,10,20,3.703503e+02
24,10,30,3.703503e+02
24,10,40,3.703503e+02
24,10,50,3.694017e+02
24,10,60,3.694017e+02
24,10,70,3.694017e+02
24,10,80,3.694017e+02
24,10,90,3.694017e+02
24,10,100,3.694017e+02
24,10,1,4.233727e+02
24,10,2,3.969117e+02
24,10,3,3.936905e+02
24,10,5,3.848356e+02
24,10,10,3.656521e+02
24,10,20,3.642235e+02
24,10,30,3.642235e+02
24,10,40,3.642235e+02
24,10,50,3.642235e+02
24,10,60,3.642235e+02
24,10,70,3.642235e+02
24,10,80,3.642235e+02
24,10,90,3.642235e+02
24,10,100,3.642235e+02
24,10,1,4.503417e+02
24,10,2,3.741092e+02
24,10,3,3.741092e+02
24,10,5,3.741092e+02
24,10,10,3.730836e+02
24,10,20,3.680783e+02
24,10,30,3.680783e+02
24,10,40,3.576660e+02
24,10,50,3.576660e+02
24,10,60,3.576660e+02
24,10,70,3.576660e+02
24,10,80,3.576660e+02
24,10,90,3.576660e+02
24,10,100,3.576660e+02
24,10,1,4.262713e+02
24,10,2,3.809822e+02
24,10,3,3.809822e+02
24,10,5,3.790901e+02
24,10,10,3.773602e+02
24,10,20,3.745675e+02
24,10,30,3.745675e+02
24,10,40,3.745675e+02
24,10,50,3.688436e+02
24,10,60,3.688436e+02
24,10,70,3.688436e+02
24,10,80,3.688436e+02
24,10,90,3.688436e+02
24,10,100,3.688436e+02
24,10,1,4.412438e+02
24,10,2,3.973322e+02
24,10,3,3.955212e+02
24,10,5,3.812661e+02
24,10,10,3.812661e+02
24,10,20,3.756283e+02
24,10,30,3.756283e+02
24,10,40,3.750461e+02
24,10,50,3.750461e+02
24,10,60,3.750461e+02
24,10,70,3.750461e+02
24,10,80,3.750461e+02
24,10,90,3.750461e+02
24,10,100,3.714505e+02
24,10,1,4.202082e+02
24,10,2,3.907897e+02
24,10,3,3.732716e+02
24,10,5,3.732716e+02
24,10,10,3.732716e+02
24,10,20,3.728912e+02
24,10,30,3.728912e+02
24,10,40,3.650683e+02
24,10,50,3.650683e+02
24,10,60,3.650683e+02
24,10,70,3.650683e+02
24,10,80,3.639052e+02
24,10,90,3.639052e+02
24,10,100,3.634966e+02
