funcid,dim,milestone,error
5,30,1,3.320179e+02
5,30,2,2.789854e+02
5,30,3,2.610127e+02
5,30,5,2.610127e+02
5,30,10,2.610127e+02
5,30,20,2.610127e+02
5,30,30,2.610127e+02
5,30,40,2.610127e+02
5,30,50,2.610127e+02
5,30,60,2.610127e+02
5,30,70,2.610127e+02
5,30,80,2.610127e+02
5,30,90,2.610127e+02
5,30,100,2.610127e+02
5,30,1,3.144042e+02
5,30,2,2.787849e+02
5,30,3,2.787849e+02
5,30,5,2.787849e+02
5,30,10,2.728048e+02
5,30,20,2.713610e+02
5,30,30,2.713610e+02
5,30,40,2.501642e+02
5,30,50,2.501642e+02
5,30,60,2.501642e+02
5,30,70,2.501642e+02
5,30,80,2.501642e+02
5,30,90,2.501642e+02
5,30,100,2.501642e+02
5,30,1,2.616740e+02
5,30,2,2.554607e+02
5,30,3,2.554607e+02
5,30,5,2.554607e+02
5,30,10,2.338169e+02
5,30,20,2.338169e+02
5,30,30,2.315232e+02
5,30,40,2.059879e+02
5,30,50,2.059879e+02
5,30,60,2.059879e+02
5,30,70,2.059879e+02
5,30,80,2.046530e+02
5,30,90,2.046530e+02
5,30,100,2.046530e+02
5,30,1,2.901553e+02
5,30,2,2.766300e+02
5,30,3,2.766300e+02
5,30,5,2.746568e+02
5,30,10,2.468478e+02
5,30,20,2.417264e+02
5,30,30,2.347366e+02
5,30,40,2.218184e+02
5,30,50,2.218184e+02
5,30,60,2.067153e+02
5,30,70,2.067153e+02
5,30,80,2.067153e+02
5,30,90,2.067153e+02
5,30,100,2.067153e+02
5,30,1,3.297534e+02
5,30,2,2.835227e+02
5,30,3,2.835227e+02
5,30,5,2.835227e+02
5,30,10,2.835227e+02
5,30,20,2.424153e+02
5,30,30,2.424153e+02
5,30,40,2.293862e+02
5,30,50,2.293862e+02
5,30,60,2.267064e+02
5,30,70,2.267064e+02
5,30,80,2.267064e+02
5,30,90,2.267064e+02
5,30,100,2.267064e+02
