funcid,dim,milestone,error
15,10,1,6.371825e+03
15,10,2,6.371825e+03
15,10,3,6.371825e+03
15,10,5,3.518585e+03
15,10,10,2.351056e+03
15,10,20,1.555187e+03
15,10,30,1.437748e+03
15,10,40,8.320532e+02
15,10,50,8.320532e+02
15,10,60,8.237147e+02
15,10,70,8.237147e+02
15,10,80,8.237147e+02
15,10,90,8.237147e+02
15,10,100,7.070243e+02
15,10,1,8.611136e+04
15,10,2,1.576998e+04
15,10,3,1.365641e+04
15,10,5,8.480620e+03
15,10,10,2.404528e+03
15,10,20,1.610598e+03
15,10,30,1.538351e+03
15,10,40,1.349824e+03
15,10,50,1.349824e+03
15,10,60,1.349824e+03
15,10,70,1.304611e+03
15,10,80,1.181427e+03
15,10,90,1.181427e+03
15,10,100,1.164232e+03
15,10,1,3.099777e+04
15,10,2,1.103108e+04
15,10,3,4.586481e+03
15,10,5,4.586481e+03
15,10,10,3.281684e+03
15,10,20,2.670975e+03
15,10,30,1.521983e+03
15,10,40,5.585819e+02
15,10,50,5.585819e+02
15,10,60,2.795388e+02
15,10,70,2.795388e+02
15,10,80,2.795388e+02
15,10,90,2.795388e+02
15,10,100,2.795388e+02
15,10,1,1.830100e+04
15,10,2,5.745988e+03
15,10,3,5.745988e+03
15,10,5,3.499353e+03
15,10,10,2.192603e+03
15,10,20,1.460026e+03
15,10,30,1.313316e+03
15,10,40,1.271635e+03
15,10,50,1.268960e+03
15,10,60,1.142663e+03
15,10,70,1.142663e+03
15,10,80,1.142663e+03
15,10,90,1.142663e+03
15,10,100,1.124856e+03
15,10,1,8.731851e+04
15,10,2,1.778672e+04
15,10,3,3.598068e+03
15,10,5,1.683994e+03
15,10,10,9.272181e+02
15,10,20,4.632341e+02
15,10,30,2.853247e+02
15,10,40,1.268965e+02
15,10,50,1.268965e+02
15,10,60,1.268965e+02
15,10,70,1.268965e+02
15,10,80,1.268965e+02
15,10,90,1.268965e+02
15,10,100,9.063185e+01
15,10,1,7.769815e+04
15,10,2,1.034806e+04
15,10,3,9.502352e+03
15,10,5,3.714148e+03
15,10,10,3.409221e+03
15,10,20,2.452215e+03
15,10,30,2.452215e+03
15,10,40,2.452215e+03
15,10,50,2.393704e+03
15,10,60,2.298819e+03
15,10,70,2.210937e+03
15,10,80,2.210937e+03
15,10,90,2.210937e+03
15,10,100,2.210937e+03
15,10,1,2.486996e+04
15,10,2,4.965281e+03
15,10,3,4.965281e+03
15,10,5,9.741135e+02
15,10,10,9.741135e+02
15,10,20,5.714204e+02
15,10,30,5.714204e+02
15,10,40,5.225978e+02
15,10,50,4.591572e+02
15,10,60,4.591572e+02
15,10,70,2.253297e+02
15,10,80,2.253297e+02
15,10,90,2.253297e+02
15,10,100,1.963833e+02
15,10,1,2.328926e+05
15,10,2,1.322523e+04
15,10,3,8.705480e+03
15,10,5,5.603327e+03
15,10,10,4.083251e+03
15,10,20,3.888804e+03
15,10,30,3.775775e+03
15,10,40,3.324355e+03
15,10,50,3.096731e+03
15,10,60,3.096731e+03
15,10,70,3.096731e+03
15,10,80,3.096731e+03
15,10,90,3.054025e+03
15,10,100,2.956454e+03
15,10,1,1.030580e+05
15,10,2,1.050957e+04
15,10,3,1.050957e+04
15,10,5,3.277995e+03
15,10,10,2.994321e+03
15,10,20,2.100138e+03
15,10,30,1.558028e+03
15,10,40,4.467754e+02
15,10,50,3.321415e+02
15,10,60,3.321415e+02
15,10,70,3.006898e+02
15,10,80,3.006898e+02
15,10,90,3.006898e+02
15,10,100,2.590848e+02
15,10,1,1.442212e+04
15,10,2,7.094463e+03
15,10,3,2.506973e+03
15,10,5,1.246016e+03
15,10,10,7.950362e+02
15,10,20,6.054342e+02
15,10,30,5.969041e+02
15,10,40,3.344362e+02
15,10,50,2.871210e+02
15,10,60,2.570233e+02
15,10,70,2.570233e+02
15,10,80,2.206990e+02
15,10,90,2.206990e+02
15,10,100,2.206990e+02
