funcid,dim,milestone,error
29,10,1,4.430781e+02
29,10,2,3.589443e+02
29,10,3,3.589443e+02
29,10,5,3.351092e+02
29,10,10,3.095983e+02
29,10,20,3.095983e+02
29,10,30,3.033623e+02
29,10,40,3.033623e+02
29,10,50,3.004342e+02
29,10,60,3.004342e+02
29,10,70,3.004342e+02
29,10,80,2.944736e+02
29,10,90,2.944736e+02
29,10,100,2.942164e+02
29,10,1,5.882317e+02
29,10,2,5.172759e+02
29,10,3,4.832248e+02
29,10,5,3.778491e+02
29,10,10,3.719599e+02
29,10,20,3.118541e+02
29,10,30,3.007064e+02
29,10,40,2.966262e+02
29,10,50,2.966262e+02
29,10,60,2.966262e+02
29,10,70,2.966262e+02
29,10,80,2.872307e+02
29,10,90,2.872307e+02
29,10,100,2.872307e+02
29,10,1,6.486003e+02
29,10,2,4.771673e+02
29,10,3,4.003403e+02
29,10,5,3.025582e+02
29,10,10,3.025582e+02
29,10,20,2.956504e+02
29,10,30,2.956504e+02
29,10,40,2.956504e+02
29,10,50,2.956504e+02
29,10,60,2.956504e+02
29,10,70,2.942371e+02
29,10,80,2.942371e+02
29,10,90,2.942371e+02
29,10,100,2.942371e+02
29,10,1,5.675093e+02
29,10,2,5.235854e+02
29,10,3,4.322623e+02
29,10,5,3.282760e+02
29,10,10,3.145632e+02
29,10,20,2.878105e+02
29,10,30,2.878105e+02
29,10,40,2.675649e+02
29,10,50,2.675649e+02
29,10,60,2.675649e+02
29,10,70,2.675649e+02
29,10,80,2.675649e+02
29,10,90,2.675649e+02
29,10,100,2.675649e+02
29,10,1,6.651522e+02
29,10,2,4.255880e+02
29,10,3,3.877309e+02
29,10,5,3.191105e+02
29,10,10,3.167140e+02
29,10,20,3.146292e+02
29,10,30,3.146292e+02
29,10,40,3.063060e+02
29,10,50,3.010861e+02
29,10,60,3.010861e+02
29,10,70,2.907019e+02
29,10,80,2.907019e+02
29,10,90,2.907019e+02
29,10,100,2.907019e+02
29,10,1,6.456266e+02
29,10,2,4.570821e+02
29,10,3,4.570821e+02
29,10,5,4.570821e+02
29,10,10,4.570821e+02
29,10,20,4.570821e+02
29,10,30,3.424172e+02
29,10,40,3.424172e+02
29,10,50,3.424172e+02
29,10,60,3.382352e+02
29,10,70,3.382352e+02
29,10,80,3.382352e+02
29,10,90,3.382352e+02
29,10,100,3.174659e+02
29,10,1,6.932777e+02
29,10,2,4.926421e+02
29,10,3,4.926421e+02
29,10,5,4.242085e+02
29,10,10,4.242085e+02
29,10,20,3.230915e+02
29,10,30,3.153267e+02
29,10,40,3.153267e+02
29,10,50,3.153267e+02
29,10,60,3.153267e+02
29,10,70,3.014238e+02
29,10,80,3.014238e+02
29,10,90,2.780796e+02
29,10,100,2.780796e+02
29,10,1,5.388666e+02
29,10,2,3.882561e+02
29,10,3,3.262492e+02
29,10,5,2.981717e+02
29,10,10,2.785675e+02
29,10,20,2.785675e+02
29,10,30,2.785675e+02
29,10,40,2.785675e+02
29,10,50,2.785675e+02
29,10,60,2.785675e+02
29,10,70,2.785675e+02
29,10,80,2.785675e+02
29,10,90,2.785675e+02
29,10,100,2.785675e+02
29,10,1,6.138348e+02
29,10,2,5.144486e+02
29,10,3,4.115760e+02
29,10,5,3.260902e+02
29,10,10,3.260902e+02
29,10,20,3.260902e+02
29,10,30,3.178371e+02
29,10,40,3.153819e+02
29,10,50,3.153819e+02
29,10,60,3.153819e+02
29,10,70,3.153819e+02
29,10,80,2.960551e+02
29,10,90,2.960551e+02
29,10,100,2.928203e+02
29,10,1,6.333833e+02
29,10,2,4.556048e+02
29,10,3,3.441798e+02
29,10,5,2.993302e+02
29,10,10,2.993302e+02
29,10,20,2.993302e+02
29,10,30,2.993302e+02
29,10,40,2.993302e+02
29,10,50,2.993302e+02
29,10,60,2.879697e+02
29,10,70,2.879697e+02
29,10,80,2.879697e+02
29,10,90,2.879697e+02
29,10,100,2.879697e+02
