funcid,dim,milestone,error
9,30,1,4.259297e+03
9,30,2,3.423045e+03
9,30,3,1.858401e+03
9,30,5,1.345950e+03
9,30,10,1.345950e+03
9,30,20,1.211522e+03
9,30,30,1.211522e+03
9,30,40,1.211522e+03
9,30,50,1.211522e+03
9,30,60,1.211522e+03
9,30,70,1.211522e+03
9,30,80,1.211522e+03
9,30,90,1.211522e+03
9,30,100,1.211522e+03
9,30,1,5.860936e+03
9,30,2,1.994191e+03
9,30,3,1.994191e+03
9,30,5,1.994191e+03
9,30,10,1.668501e+03
9,30,20,1.668501e+03
9,30,30,1.668501e+03
9,30,40,1.668501e+03
9,30,50,1.668501e+03
9,30,60,1.668501e+03
9,30,70,1.668501e+03
9,30,80,1.668501e+03
9,30,90,1.521967e+03
9,30,100,1.521967e+03
9,30,1,5.758279e+03
9,30,2,3.266838e+03
9,30,3,2.839970e+03
9,30,5,2.839970e+03
9,30,10,2.721818e+03
9,30,20,2.721818e+03
9,30,30,2.141388e+03
9,30,40,2.141388e+03
9,30,50,2.084783e+03
9,30,60,2.084783e+03
9,30,70,2.084783e+03
9,30,80,2.015419e+03
9,30,90,2.010045e+03
9,30,100,2.010045e+03
9,30,1,5.652623e+03
9,30,2,4.359472e+03
9,30,3,3.983537e+03
9,30,5,2.434019e+03
9,30,10,2.092968e+03
9,30,20,2.020698e+03
9,30,30,2.020698e+03
9,30,40,2.020698e+03
9,30,50,1.963905e+03
9,30,60,1.963905e+03
9,30,70,1.963905e+03
9,30,80,1.877602e+03
9,30,90,1.649503e+03
9,30,100,1.649503e+03
9,30,1,9.554855e+03
9,30,2,4.196173e+03
9,30,3,4.079417e+03
9,30,5,4.079417e+03
9,30,10,3.183338e+03
9,30,20,3.115949e+03
9,30,30,2.851291e+03
9,30,40,2.851291e+03
9,30,50,2.851291e+03
9,30,60,2.614219e+03
9,30,70,2.614219e+03
9,30,80,2.614219e+03
9,30,90,2.614219e+03
9,30,100,2.330242e+03
