funcid,dim,milestone,error
6,10,1,3.620064e+01
6,10,2,2.182300e+01
6,10,3,1.692308e+01
6,10,5,1.267567e+01
6,10,10,1.193102e+01
6,10,20,1.193102e+01
6,10,30,1.171236e+01
6,10,40,1.171236e+01
6,10,50,1.171236e+01
6,10,60,1.171236e+01
6,10,70,1.171236e+01
6,10,80,1.171236e+01
6,10,90,1.171236e+01
6,10,100,1.171236e+01
6,10,1,3.779406e+01
6,10,2,2.686768e+01
6,10,3,2.197352e+01
6,10,5,1.738503e+01
6,10,10,1.069819e+01
6,10,20,9.517866e+00
6,10,30,8.529115e+00
6,10,40,8.529115e+00
6,10,50,8.529115e+00
6,10,60,8.529115e+00
6,10,70,8.417945e+00
6,10,80,8.417945e+00
6,10,90,8.417945e+00
6,10,100,8.417945e+00
6,10,1,4.687466e+01
6,10,2,2.712473e+01
6,10,3,2.286805e+01
6,10,5,1.264627e+01
6,10,10,1.214496e+01
6,10,20,1.214496e+01
6,10,30,1.209774e+01
6,10,40,1.209774e+01
6,10,50,1.209774e+01
6,10,60,1.209774e+01
6,10,70,1.209774e+01
6,10,80,1.209774e+01
6,10,90,1.209774e+01
6,10,100,1.209774e+01
6,10,1,4.100773e+01
6,10,2,2.870365e+01
6,10,3,2.144168e+01
6,10,5,1.894137e+01
6,10,10,1.523714e+01
6,10,20,1.220960e+01
6,10,30,1.061906e+01
6,10,40,9.359640e+00
6,10,50,9.359640e+00
6,10,60,9.359640e+00
6,10,70,7.983348e+00
6,10,80,7.983348e+00
6,10,90,6.271079e+00
6,10,100,6.271079e+00
6,10,1,4.636029e+01
6,10,2,2.828587e+01
6,10,3,1.517737e+01
6,10,5,1.517737e+01
6,10,10,1.162745e+01
6,10,20,1.162745e+01
6,10,30,8.396595e+00
6,10,40,8.396595e+00
6,10,50,8.396595e+00
6,10,60,8.396595e+00
6,10,70,7.736394e+00
6,10,80,6.621081e+00
6,10,90,6.621081e+00
6,10,100,5.132727e+00
6,10,1,4.647645e+01
6,10,2,2.571776e+01
6,10,3,1.836827e+01
6,10,5,1.155336e+01
6,10,10,9.521828e+00
6,10,20,9.521828e+00
6,10,30,9.307143e+00
6,10,40,9.307143e+00
6,10,50,9.307143e+00
6,10,60,9.307143e+00
6,10,70,9.307143e+00
6,10,80,9.307143e+00
6,10,90,9.307143e+00
6,10,100,9.242288e+00
6,10,1,4.542779e+01
6,10,2,2.570321e+01
6,10,3,1.868061e+01
6,10,5,9.544461e+00
6,10,10,9.544461e+00
6,10,20,9.544461e+00
6,10,30,9.544461e+00
6,10,40,9.544461e+00
6,10,50,9.544461e+00
6,10,60,9.544461e+00
6,10,70,9.544461e+00
6,10,80,8.972837e+00
6,10,90,8.972837e+00
6,10,100,8.907500e+00
6,10,1,4.675529e+01
6,10,2,3.818119e+01
6,10,3,1.634113e+01
6,10,5,1.301969e+01
6,10,10,8.463652e+00
6,10,20,8.463652e+00
6,10,30,8.463652e+00
6,10,40,8.463652e+00
6,10,50,8.463652e+00
6,10,60,8.463652e+00
6,10,70,8.463652e+00
6,10,80,7.256745e+00
6,10,90,7.256745e+00
6,10,100,7.256745e+00
6,10,1,2.940845e+01
6,10,2,1.899512e+01
6,10,3,1.838363e+01
6,10,5,1.742355e+01
6,10,10,1.742355e+01
6,10,20,1.424548e+01
6,10,30,1.170914e+01
6,10,40,1.170914e+01
6,10,50,1.170914e+01
6,10,60,1.170914e+01
6,10,70,1.170914e+01
6,10,80,1.170914e+01
6,10,90,1.170914e+01
6,10,100,1.170914e+01
6,10,1,5.086465e+01
6,10,2,3.202736e+01
6,10,3,2.366863e+01
6,10,5,1.179913e+01
6,10,10,1.179913e+01
6,10,20,1.088263e+01
6,10,30,9.714288e+00
6,10,40,8.359103e+00
6,10,50,8.359103e+00
6,10,60,8.359103e+00
6,10,70,8.359103e+00
6,10,80,8.359103e+00
6,10,90,8.359103e+00
6,10,100,8.359103e+00
