funcid,dim,milestone,error
21,30,1,4.483583e+02
21,30,2,4.483583e+02
21,30,3,4.476675e+02
21,30,5,4.034825e+02
21,30,10,4.034825e+02
21,30,20,4.034825e+02
21,30,30,4.034825e+02
21,30,40,4.034825e+02
21,30,50,4.034825e+02
21,30,60,4.034825e+02
21,30,70,4.034825e+02
21,30,80,4.034825e+02
21,30,90,4.034825e+02
21,30,100,4.034825e+02
21,30,1,4.600366e+02
21,30,2,4.318147e+02
21,30,3,4.318147e+02
21,30,5,4.318147e+02
21,30,10,4.276097e+02
21,30,20,4.218765e+02
21,30,30,4.218765e+02
21,30,40,4.218765e+02
21,30,50,4.218765e+02
21,30,60,4.218765e+02
21,30,70,4.218765e+02
21,30,80,4.218765e+02
21,30,90,4.218765e+02
21,30,100,4.218765e+02
21,30,1,4.743868e+02
21,30,2,4.562152e+02
21,30,3,4.562152e+02
21,30,5,4.562152e+02
21,30,10,4.538767e+02
21,30,20,4.209502e+02
21,30,30,4.206669e+02
21,30,40,4.206669e+02
21,30,50,4.206669e+02
21,30,60,4.206669e+02
21,30,70,3.964046e+02
21,30,80,3.964046e+02
21,30,90,3.964046e+02
21,30,100,3.964046e+02
21,30,1,5.117433e+02
21,30,2,4.800936e+02
21,30,3,4.508564e+02
21,30,5,4.508564e+02
21,30,10,4.312528e+02
21,30,20,4.065744e+02
21,30,30,4.065744e+02
21,30,40,4.065744e+02
21,30,50,4.065744e+02
21,30,60,4.065744e+02
21,30,70,4.065744e+02
21,30,80,4.065744e+02
21,30,90,4.035378e+02
21,30,100,4.035378e+02
21,30,1,5.124090e+02
21,30,2,4.710910e+02
21,30,3,4.520562e+02
21,30,5,4.520562e+02
21,30,10,4.418827e+02
21,30,20,3.991320e+02
21,30,30,3.991320e+02
21,30,40,3.991320e+02
21,30,50,3.991320e+02
21,30,60,3.991320e+02
21,30,70,3.991320e+02
21,30,80,3.991320e+02
21,30,90,3.991320e+02
21,30,100,3.991320e+02
