funcid,dim,milestone,error
10,30,1,8.932529e+03
10,30,2,8.849795e+03
10,30,3,8.849795e+03
10,30,5,7.827578e+03
10,30,10,7.827578e+03
10,30,20,7.827578e+03
10,30,30,7.647255e+03
10,30,40,7.267788e+03
10,30,50,6.807199e+03
10,30,60,6.807199e+03
10,30,70,6.807199e+03
10,30,80,6.807199e+03
10,30,90,6.807199e+03
10,30,100,6.807199e+03
10,30,1,8.729506e+03
10,30,2,7.255992e+03
10,30,3,7.255992e+03
10,30,5,7.255992e+03
10,30,10,6.876897e+03
10,30,20,6.097700e+03
10,30,30,6.097700e+03
10,30,40,6.097700e+03
10,30,50,6.097700e+03
10,30,60,6.097700e+03
10,30,70,6.097700e+03
10,30,80,6.097700e+03
10,30,90,6.097700e+03
10,30,100,6.097700e+03
10,30,1,8.599615e+03
10,30,2,8.589612e+03
10,30,3,8.288607e+03
10,30,5,7.291324e+03
10,30,10,6.979852e+03
10,30,20,6.886756e+03
10,30,30,6.886756e+03
10,30,40,6.046422e+03
10,30,50,5.881326e+03
10,30,60,5.815308e+03
10,30,70,5.815308e+03
10,30,80,5.815308e+03
10,30,90,5.815308e+03
10,30,100,5.815308e+03
10,30,1,8.798029e+03
10,30,2,8.612546e+03
10,30,3,8.325696e+03
10,30,5,8.325696e+03
10,30,10,7.966646e+03
10,30,20,7.359034e+03
10,30,30,7.328064e+03
10,30,40,7.328064e+03
10,30,50,7.328064e+03
10,30,60,7.328064e+03
10,30,70,7.328064e+03
10,30,80,7.328064e+03
10,30,90,7.328064e+03
10,30,100,7.328064e+03
10,30,1,8.793026e+03
10,30,2,8.546214e+03
10,30,3,8.330011e+03
10,30,5,8.203004e+03
10,30,10,8.113002e+03
10,30,20,7.715951e+03
10,30,30,7.560539e+03
10,30,40,7.560539e+03
10,30,50,7.441162e+03
10,30,60,7.441162e+03
10,30,70,7.274431e+03
10,30,80,7.274431e+03
10,30,90,7.077322e+03
10,30,100,7.077322e+03
