funcid,dim,milestone,error
12,10,1,2.184738e+08
12,10,2,4.247914e+07
12,10,3,4.000120e+07
12,10,5,4.000120e+07
12,10,10,1.437820e+07
12,10,20,8.882992e+06
12,10,30,8.882992e+06
12,10,40,8.882992e+06
12,10,50,8.882992e+06
12,10,60,8.882992e+06
12,10,70,5.569102e+06
12,10,80,5.569102e+06
12,10,90,5.569102e+06
12,10,100,3.579682e+06
12,10,1,1.399956e+08
12,10,2,9.022066e+06
12,10,3,9.022066e+06
12,10,5,4.025245e+06
12,10,10,2.341520e+06
12,10,20,2.341520e+06
12,10,30,2.341520e+06
12,10,40,2.311539e+06
12,10,50,1.613733e+06
12,10,60,1.613733e+06
12,10,70,1.613733e+06
12,10,80,4.171842e+05
12,10,90,4.171842e+05
12,10,100,4.171842e+05
12,10,1,2.488296e+08
12,10,2,6.543658e+07
12,10,3,3.778535e+07
12,10,5,9.597881e+06
12,10,10,7.665289e+06
12,10,20,5.665587e+06
12,10,30,2.707265e+06
12,10,40,2.707265e+06
12,10,50,2.707265e+06
12,10,60,2.707265e+06
12,10,70,2.707265e+06
12,10,80,2.707265e+06
12,10,90,2.707265e+06
12,10,100,2.707265e+06
12,10,1,1.776304e+08
12,10,2,1.097232e+08
12,10,3,3.486554e+07
12,10,5,3.486554e+07
12,10,10,1.124866e+06
12,10,20,1.124866e+06
12,10,30,1.124866e+06
12,10,40,1.006701e+06
12,10,50,1.006701e+06
12,10,60,1.006701e+06
12,10,70,1.006701e+06
12,10,80,1.006701e+06
12,10,90,1.006701e+06
12,10,100,1.006701e+06
12,10,1,2.984280e+08
12,10,2,4.716570e+07
12,10,3,4.680887e+07
12,10,5,3.496020e+07
12,10,10,1.853614e+07
12,10,20,9.236476e+06
12,10,30,4.738116e+06
12,10,40,3.507690e+06
12,10,50,2.332555e+06
12,10,60,2.332555e+06
12,10,70,2.298231e+06
12,10,80,1.254143e+06
12,10,90,1.254143e+06
12,10,100,1.254143e+06
12,10,1,2.696440e+08
12,10,2,6.585588e+07
12,10,3,6.585588e+07
12,10,5,1.723945e+07
12,10,10,1.723945e+07
12,10,20,6.096455e+06
12,10,30,6.096455e+06
12,10,40,6.096455e+06
12,10,50,4.793991e+06
12,10,60,4.793991e+06
12,10,70,4.793991e+06
12,10,80,4.793991e+06
12,10,90,4.793991e+06
12,10,100,4.793991e+06
12,10,1,5.290029e+08
12,10,2,1.389446e+08
12,10,3,2.032803e+07
12,10,5,1.747850e+07
12,10,10,1.747850e+07
12,10,20,1.268169e+06
12,10,30,1.268169e+06
12,10,40,1.268169e+06
12,10,50,1.268169e+06
12,10,60,1.268169e+06
12,10,70,1.268169e+06
12,10,80,1.268169e+06
12,10,90,1.268169e+06
12,10,100,1.268169e+06
12,10,1,6.699981e+08
12,10,2,8.510092e+07
12,10,3,8.510092e+07
12,10,5,6.557819e+07
12,10,10,3.025900e+07
12,10,20,4.175642e+06
12,10,30,4.175642e+06
12,10,40,4.175642e+06
12,10,50,4.175642e+06
12,10,60,1.463119e+06
12,10,70,1.463119e+06
12,10,80,1.463119e+06
12,10,90,1.463119e+06
12,10,100,1.463119e+06
12,10,1,3.663910e+08
12,10,2,2.577068e+08
12,10,3,8.196860e+07
12,10,5,2.950387e+07
12,10,10,6.625492e+06
12,10,20,4.403779e+06
12,10,30,4.403779e+06
12,10,40,4.403779e+06
12,10,50,4.403779e+06
12,10,60,4.403779e+06
12,10,70,4.403779e+06
12,10,80,4.403779e+06
12,10,90,4.403779e+06
12,10,100,1.764498e+06
12,10,1,5.032875e+08
12,10,2,1.095949e+08
12,10,3,1.700129e+07
12,10,5,9.282209e+06
12,10,10,4.364276e+06
12,10,20,4.364276e+06
12,10,30,4.364276e+06
12,10,40,4.364276e+06
12,10,50,4.364276e+06
12,10,60,4.364276e+06
12,10,70,4.364276e+06
12,10,80,4.364276e+06
12,10,90,4.364276e+06
12,10,100,4.364276e+06
