funcid,dim,milestone,error
2,30,1,1.766445e+36
2,30,2,2.182586e+33
2,30,3,2.182586e+33
2,30,5,1.020663e+31
2,30,10,1.075705e+26
2,30,20,1.186919e+25
2,30,30,1.186919e+25
2,30,40,4.306759e+24
2,30,50,4.306759e+24
2,30,60,4.306759e+24
2,30,70,2.059870e+24
2,30,80,6.670505e+22
2,30,90,6.670505e+22
2,30,100,6.670505e+22
2,30,1,1.327290e+37
2,30,2,1.696799e+33
2,30,3,2.681751e+31
2,30,5,2.942816e+28
2,30,10,3.628441e+26
2,30,20,2.249469e+25
2,30,30,1.382954e+25
2,30,40,3.121227e+24
2,30,50,3.121227e+24
2,30,60,2.461694e+23
2,30,70,2.461694e+23
2,30,80,2.461694e+23
2,30,90,2.461694e+23
2,30,100,2.461694e+23
2,30,1,1.072489e+33
2,30,2,9.147323e+30
2,30,3,9.147323e+30
2,30,5,2.716615e+28
2,30,10,1.176625e+28
2,30,20,1.965201e+27
2,30,30,8.888605e+26
2,30,40,2.032455e+26
2,30,50,2.032455e+26
2,30,60,1.971190e+25
2,30,70,2.150338e+24
2,30,80,2.150338e+24
2,30,90,2.150338e+24
2,30,100,2.150338e+24
2,30,1,5.900268e+35
2,30,2,1.553712e+33
2,30,3,3.784004e+32
2,30,5,1.958592e+30
2,30,10,1.330162e+30
2,30,20,1.190933e+29
2,30,30,8.025585e+27
2,30,40,9.655073e+26
2,30,50,4.225014e+26
2,30,60,4.225014e+26
2,30,70,3.286276e+26
2,30,80,3.286276e+26
2,30,90,3.286276e+26
2,30,100,3.286276e+26
2,30,1,1.284730e+32
2,30,2,2.053873e+31
2,30,3,2.102131e+30
2,30,5,3.181799e+27
2,30,10,9.083688e+25
2,30,20,9.083688e+25
2,30,30,9.083688e+25
2,30,40,9.083688e+25
2,30,50,9.083688e+25
2,30,60,9.083688e+25
2,30,70,9.083688e+25
2,30,80,9.083688e+25
2,30,90,9.083688e+25
2,30,100,9.083688e+25
