funcid,dim,milestone,error
23,10,1,3.649800e+02
23,10,2,3.627015e+02
23,10,3,3.627015e+02
23,10,5,3.627015e+02
23,10,10,3.558422e+02
23,10,20,3.434196e+02
23,10,30,3.434196e+02
23,10,40,3.434196e+02
23,10,50,3.434196e+02
23,10,60,3.434196e+02
23,10,70,3.434196e+02
23,10,80,3.434196e+02
23,10,90,3.434196e+02
23,10,100,3.434196e+02
23,10,1,3.981392e+02
23,10,2,3.667838e+02
23,10,3,3.505717e+02
23,10,5,3.505717e+02
23,10,10,3.505717e+02
23,10,20,3.478132e+02
23,10,30,3.421820e+02
23,10,40,3.421820e+02
23,10,50,3.421820e+02
23,10,60,3.421820e+02
23,10,70,3.421820e+02
23,10,80,3.416005e+02
23,10,90,3.411688e+02
23,10,100,3.411688e+02
23,10,1,3.992997e+02
23,10,2,3.623982e+02
23,10,3,3.593080e+02
23,10,5,3.513607e+02
23,10,10,3.487166e+02
23,10,20,3.403787e+02
23,10,30,3.371812e+02
23,10,40,3.371812e+02
23,10,50,3.247538e+02
23,10,60,3.247538e+02
23,10,70,3.247538e+02
23,10,80,3.247538e+02
23,10,90,3.247538e+02
23,10,100,3.247538e+02
23,10,1,4.012367e+02
23,10,2,3.573755e+02
23,10,3,3.573755e+02
23,10,5,3.573755e+02
23,10,10,3.457153e+02
23,10,20,3.351918e+02
23,10,30,3.351918e+02
23,10,40,3.351918e+02
23,10,50,3.351918e+02
23,10,60,3.351918e+02
23,10,70,3.351918e+02
23,10,80,3.351918e+02
23,10,90,3.351918e+02
23,10,100,3.351918e+02
23,10,1,3.911787e+02
23,10,2,3.693580e+02
23,10,3,3.607147e+02
23,10,5,3.448816e+02
23,10,10,3.384959e+02
23,10,20,3.384959e+02
23,10,30,3.384959e+02
23,10,40,3.384959e+02
23,10,50,3.359215e+02
23,10,60,3.351254e+02
23,10,70,3.351254e+02
23,10,80,3.351254e+02
23,10,90,3.351254e+02
23,10,100,3.351254e+02
23,10,1,3.822366e+02
23,10,2,3.624655e+02
23,10,3,3.514658e+02
23,10,5,3.404830e+02
23,10,10,3.404830e+02
23,10,20,3.404830e+02
23,10,30,3.404830e+02
23,10,40,3.404830e+02
23,10,50,3.404830e+02
23,10,60,3.402345e+02
23,10,70,3.397050e+02
23,10,80,3.397050e+02
23,10,90,3.397050e+02
23,10,100,3.397050e+02
23,10,1,3.837917e+02
23,10,2,3.608795e+02
23,10,3,3.535669e+02
23,10,5,3.535669e+02
23,10,10,3.305057e+02
23,10,20,3.305057e+02
23,10,30,3.284679e+02
23,10,40,3.284679e+02
23,10,50,3.284679e+02
23,10,60,3.284679e+02
23,10,70,3.284679e+02
23,10,80,3.284679e+02
23,10,90,3.284679e+02
23,10,100,3.284679e+02
23,10,1,4.010493e+02
23,10,2,3.531439e+02
23,10,3,3.531439e+02
23,10,5,3.520337e+02
23,10,10,3.520337e+02
23,10,20,3.520337e+02
23,10,30,3.481394e+02
23,10,40,3.466271e+02
23,10,50,3.393428e+02
23,10,60,3.362628e+02
23,10,70,3.362628e+02
23,10,80,3.362628e+02
23,10,90,3.362628e+02
23,10,100,3.362628e+02
23,10,1,3.782387e+02
23,10,2,3.555056e+02
23,10,3,3.555056e+02
23,10,5,3.488865e+02
23,10,10,3.488865e+02
23,10,20,3.389243e+02
23,10,30,3.389243e+02
23,10,40,3.389243e+02
23,10,50,3.269398e+02
23,10,60,3.269398e+02
23,10,70,3.269398e+02
23,10,80,3.269398e+02
23,10,90,3.269398e+02
23,10,100,3.269398e+02
23,10,1,3.768903e+02
23,10,2,3.622914e+02
23,10,3,3.555845e+02
23,10,5,3.555845e+02
23,10,10,3.537343e+02
23,10,20,3.537343e+02
23,10,30,3.476506e+02
23,10,40,3.476506e+02
23,10,50,3.419441e+02
23,10,60,3.419441e+02
23,10,70,3.419441e+02
23,10,80,3.419441e+02
23,10,90,3.419441e+02
23,10,100,3.348157e+02
